date,city
West Jordan,1/12/12
West Jordan,1/12/12
West Jordan,7/4/12
Tooele,1/12/12
Salt Lake City,1/24/12
Layton,12/12/11
Cedar City,12/12/11
Cedar City,12/12/11
Monument Valley,12/12/11
West Valley,10/19/11
Cedar City,10/19/11
Salt Flats,12/12/11
Salt Lake City,10/19/11
"Wendover (east of, on I-80)",10/19/11
St. George,10/19/11
Cedar City,10/19/11
Alpine,10/10/11
Heber City,10/10/11
Salt Lake City,10/10/11
Idaho/Utah border,10/10/11
Sandy,10/10/11
Bonneville Salt Flats,10/10/11
Provo,8/21/11
Kearns,8/21/11
Payson,8/21/11
Holladay,8/7/11
Clive,7/17/11
Utah Valley,7/6/11
Ogden,7/6/11
Riverdale,7/4/11
Levan (Yuba State Park),7/4/11
Lindon,6/20/11
Ogden,7/4/11
Herriman,6/3/11
Farmington,5/29/11
Ivans,5/12/11
Bountiful,5/12/11
St. George,5/12/11
Kearns,5/2/11
Holladay,4/3/11
"Maze District, Canyonlands National Park",4/3/11
Uintah,7/4/12
Salt Lake City,2/18/11
Moab,2/18/11
North Salt Lake,2/8/11
Salt Lake City (Rose Park),5/15/13
American Fork,2/8/11
American Fork,1/31/11
Lehi,1/31/11
Lehi,1/31/11
Ogden,3/10/11
Roosevelt,1/5/11
Salt Lake City,1/31/11
Salt Lake City,1/5/11
Salt Lake City,2/14/14
Alpine,1/5/11
Draper,1/5/11
Salt Lake City,2/18/11
Monument Valley,1/5/11
Riverdale,11/21/10
Woods Cross,11/21/10
Roy,11/21/10
Willard,11/21/10
Salt Lake City,11/21/10
Bountiful,11/21/10
West Jordan,11/21/10
Bountiful,11/21/10
Park City,8/30/10
Cottonwood Heights,8/30/10
Washington,8/24/10
Lehi,8/24/10
Highland,8/24/10
Provo,8/24/10
Orem,7/28/10
Salt Lake City,7/29/10
Salt Lake City,7/28/10
West Valley City,3/3/13
Salt Lake City,7/28/10
Lehi,8/24/10
Provo,7/19/10
Nephi,5/15/13
Provo,7/10/10
Ogden,7/6/10
(above mountains in airplane),2/4/13
Salt Lake City,6/23/10
Cleveland,10/10/11
Cleveland,1/30/14
Sandy,6/10/10
Price,6/27/14
Draper,6/3/10
Cedar City,6/3/10
Ogden,5/12/10
Ogden,4/13/10
St. George,12/12/09
Sandy,12/12/09
West Jordan,12/12/09
Salt Lake City,12/12/09
Horseshoe Springs,12/12/09
Vernal,12/12/09
Salt Lake City,12/12/09
Sandy,12/12/09
Leeds,12/12/09
Delle,8/27/09
Salt Lake City,8/27/09
Tooele,2/18/11
West Jordan,8/27/09
Monroe,12/12/09
Bonneville Salt Flats (Salt Lake City),12/12/09
Navajo Lake,8/5/09
Highland,8/5/09
Salt Lake City,8/5/09
Brigham City,8/5/09
West Jordan,8/5/09
North Ogden,8/5/09
Salt Lake City,8/5/09
Ogden,8/5/09
Cottonwood Heights,6/9/09
Salt Lake City,6/9/09
Riverton,4/14/09
Riverton,4/14/09
Richfield,3/19/09
Riverton,3/19/09
Salt Lake City,3/19/09
West Valley City,3/19/09
Huntsville,3/19/09
Salt Lake City,3/19/09
West Jordan,3/19/09
Bountiful,3/19/09
West Valley City,1/10/09
Ogden,1/10/09
Orem,1/10/09
Park City,1/10/09
Salt Lake City,1/10/09
Beaver,1/10/09
St. George,1/10/09
St. George,10/31/08
St. George (over),10/31/08
Cedar City,5/12/09
Cisco,10/31/08
Clinton,10/31/08
Clearfield,10/31/08
Draper,10/31/08
Orem,10/31/08
Provo,10/31/08
West Valley City,10/31/08
Salt Lake City,10/31/08
Murray,10/31/08
Roosevelt,8/5/09
Alpine,7/5/08
Taylorsville,6/12/08
Salt Lake City,6/12/08
Salt Lake City,6/12/08
Salt Lake,6/12/08
Kaysville,3/31/08
Salt Lake City,7/10/10
Hurricane,3/4/08
St. George,2/14/08
Lehi,6/12/08
Bountiful,3/4/08
Cedar,11/28/07
Eagle Mountain,3/4/08
Ogden,11/28/07
Salt Lake City,5/2/11
West Valley/I-80,10/8/07
Orem,10/8/07
Neola,10/8/07
West Valley,10/31/08
Glendale,7/5/08
Draper,8/14/07
Green River,10/8/07
Moab (near),10/8/07
Salt Lake City,8/14/07
Tooele,8/14/07
Lake Powell,10/8/07
Escalante,1/10/09
West Jordan,8/7/07
Salt Lake City,8/7/07
Mapleton (nearby),8/7/07
Sandy,11/28/07
St. George,8/7/07
Orem,10/31/08
Monroe,9/24/12
Salt Lake City,8/7/07
Provo,8/7/07
Salt Lake City,8/7/07
Monument Valley,6/12/08
Coyote Gulch (Escalante River) (southern Utah),6/12/07
Kamas,8/14/07
,10/8/07
Salt Lake City,4/27/07
Salt Lake City,1/10/14
Salt Lake City,2/24/07
Provo,2/1/07
Ogden,2/1/07
St. George,2/1/07
St. George,2/1/07
Santa Clara,12/14/06
Scipio,12/7/06
Price,12/7/06
Elmo,12/7/06
Sandy,10/30/06
Moab,12/7/06
West Jordan,10/30/06
Lehi,10/30/06
Orem,10/30/06
Salt Lake City,10/30/06
Heber City,10/30/06
Midvale,10/30/06
Topaz Mountain (northwest of),10/30/06
Ogden,7/16/06
Beaver (in outskirts of),7/16/06
Salt Lake City,11/21/10
South Salt Lake City,5/15/06
Green River,7/16/06
Ogden,5/15/06
Filmore,5/15/06
Provo,2/14/06
Navajo Mountain,12/16/05
Ogden,12/16/05
Kamas,12/16/05
Perry,12/16/05
Ogden,12/16/05
Utah (just off I-70),5/15/06
Salt Lake City,11/3/05
Park Valley (near),11/3/05
Kearns,10/20/05
Kearns,10/20/05
West Valley,10/20/05
Lake Point,10/20/05
Canyonlands NP,10/20/05
Ogden,10/11/05
Farmington,10/11/05
Dockstader Park,10/11/05
Nephi,10/11/05
West Jordan,9/15/05
Wendover,10/11/05
Capitol Reef,9/2/05
Ogden,7/5/05
South Willow Canyon (above Grantsville),7/5/05
Salt Lake City,6/20/05
West Valley,10/30/06
Salt Lake City,5/15/06
Logan,5/11/05
Salt Lake City,4/16/05
Tabiona,4/16/05
Riverdale,2/8/05
Cedar City,5/13/12
Roy,5/24/05
Lajes Air Force Base (Portugal),1/11/05
Sandy,1/11/05
Salt Lake City,10/27/04
Fairview,9/29/04
Riverdale,9/29/04
Park City,2/8/05
Holladay,8/24/04
Orem,8/24/04
Spanish Fork,8/11/04
Roy,8/11/04
Monticello,7/25/04
Utah (southern),7/25/04
Santaquin,5/24/05
Provo,5/24/05
Salt Lake City,2/1/07
South Jordan,5/24/05
Orem,6/18/04
Sandy,6/18/04
Sandy,6/18/04
Lake Powell,6/4/04
Vernal,5/10/04
Oakley,4/30/04
Murray,2/14/06
Heber,2/24/07
Wendover,12/19/03
Eden,11/26/03
