date,city
Spring Valley,10/29/15
East Mesa,9/25/15
South Scottsdale,9/25/15
Avondale,9/25/15
Phoenix,9/25/15
Scottsdale,9/25/15
Gilbert,9/25/15
El Mirage,9/25/15
Tucson,9/25/15
Tempe,9/25/15
Tucson,9/25/15
Yucca,8/17/17
Glendale,9/17/15
Cordes Lakes,9/25/15
Paradise Valley,9/17/15
Catalina Township,10/2/15
Glendale,9/11/15
Glendale,9/17/15
Phoenix,9/17/15
Phoenix,9/11/15
Mesa,9/11/15
Phoenix,10/2/15
Sedona,9/2/15
Paradise Valley,8/27/15
North Mountain area,9/17/15
Tempe,8/6/15
Tempe,8/6/15
Tempe,7/31/15
Phoenix,7/31/15
Kingman,7/31/15
Queen Creek,7/23/15
Aguila,7/23/15
Sierra Vista,7/23/15
Buckeye,7/17/15
Tucson,7/17/15
Tucson,7/17/15
Utting,7/17/15
Lake Havasu City,7/17/15
Mesa,7/17/15
Scottsdale,7/10/15
Phoenix,7/10/15
Mesa,7/6/15
Chandler,7/6/15
Tempe,7/6/15
Tempe,7/6/15
Tucson,7/10/15
Mesa,7/6/15
Goodyear (in flight),7/3/15
Mesa,7/3/15
Phoenix,7/3/15
Mesa,6/24/15
Sedona,7/3/15
Yuma,7/3/15
Douglas,6/24/15
Chandler,6/15/15
Mesa,6/24/15
Dewey,6/15/15
Twenty Nine Palms,6/19/15
Maricopa,6/15/15
Glendale,8/13/15
Glendale,6/15/15
Groom Creek wilderness area,10/2/15
Sun City,5/29/15
El Mirage,5/29/15
Phoenix (northwest area),5/29/15
Chandler,5/22/15
Phoenix,5/22/15
Mesa,5/22/15
Maricopa,5/29/15
Mesa,5/13/15
Prescott Valley,5/22/15
Prescott Valley,5/22/15
Mesa,5/13/15
Sierra Vista,5/13/15
Wikiup,6/5/15
Buckeye,5/8/15
Chino Valley,5/8/15
Phoenix,5/8/15
Lake Havasu City,5/8/15
Tucson,5/8/15
Phoenix,4/30/15
Avra Valley,4/30/15
Surprise,4/30/15
Mesa,4/30/15
Buckeye,4/30/15
Sahuarita,4/30/15
Gold Canyon,4/23/15
Chandler,4/23/15
Tucson,4/23/15
Lake Havasu City,4/23/15
Apache Junction,4/17/15
Tucson,4/17/15
New River,4/17/15
Flagstaff,4/17/15
Queen creek,4/17/15
Cave Creek,4/8/15
Glendale,4/8/15
Tucson,4/8/15
Tucson,4/8/15
Phoenix,4/3/15
Vicksburg (east of Quartsite),4/3/15
Gilbert,4/3/15
Mesa,4/3/15
Gilbert,4/3/15
Scottsdale,4/3/15
Green Valley,3/26/15
Mesa,4/3/15
Fountain Hills,3/26/15
Peoria,3/26/15
Phoenix,4/17/15
Surprise,3/20/15
Goodyear,3/26/15
Chandler,3/20/15
Tucson,3/20/15
Surprise (75 miles north of),7/3/15
Chandler,4/30/15
Phoenix,3/20/15
Mesa,3/20/15
Phoenix,3/13/15
Tucson,3/26/15
Glendale,3/13/15
Phoenix,3/13/15
Peoria,3/13/15
Peoria,3/13/15
Phoenix,3/13/15
South Phoenix,3/6/15
Phoenix,3/6/15
Waddell,3/6/15
Tucson,3/6/15
Duncan,3/6/15
Scottsdale,3/6/15
Phoenix,2/20/15
Tempe,2/20/15
Tempe,2/20/15
Phoenix,2/20/15
Sun City,2/12/15
Phoenix,3/13/15
Buckeye,2/12/15
Cottonwood,3/6/15
Scottsdale,2/12/15
Dateland,2/6/15
Buckeye,2/6/15
Tucson,2/6/15
Gilbert,2/6/15
Goodyear,2/6/15
Buckeye,2/6/15
Goodyear,2/6/15
Peoria,2/6/15
San Tan Valley,2/11/16
Waddell,2/6/15
Marana,2/6/15
Tempe,2/6/15
Fountain Hills,2/6/15
Tucson,2/6/15
Scottsdale,1/30/15
Mesa,1/30/15
Tucson,1/30/15
Sacaton,1/30/15
Phoenix,1/26/15
Ash Fork,1/26/15
Buckeye,1/29/16
Phoenix,1/26/15
Fountain Hills,1/26/15
New River,1/26/15
Apache Junction,1/26/15
Mesa,1/26/15
East Mesa,1/26/15
Gila River Indian Reservation,1/16/15
Gilbert,1/16/15
Maricopa,1/16/15
Cottonwood (outside city limits),2/6/15
Tempe,1/16/15
North Phoenix,1/16/15
Phoenix,1/9/15
Phoenix,1/9/15
Phoenix,3/6/15
Cottonwood,1/7/15
Tucson,4/3/15
Glendale,1/7/15
Tucson,1/9/15
Mesa,1/7/15
Waddell,1/7/15
Phoenix,1/7/15
Gilbert,1/7/15
Apache Junction,1/7/15
Glendale,1/7/15
Peoria,12/22/14
Bullhead City,12/22/14
Mesa,1/7/15
Chandler,12/18/14
Phoenix,12/12/14
Mesa/Chandler,12/18/14
Chandler,12/12/14
Mesa,12/18/14
Maricopa,12/12/14
Litchfield Park,12/12/14
Eloy,12/12/14
Phoenix,12/12/14
Gilbert,12/12/14
Mesa,12/12/14
Apache Junction,12/12/14
Prescott,12/12/14
Surprise,12/5/14
Prescott,12/5/14
Apache Junction,12/5/14
Scottsdale,12/5/14
Phoenix (northwest part),12/5/14
Phoenix,12/5/14
Tucson,11/21/14
Glendale,11/21/14
Casa Grande,11/21/14
Phoenix,11/21/14
Mesa,1/30/15
Mesa,1/30/15
Chandler,11/21/14
Sacaton,11/14/14
Tucson,11/14/14
Tucson,11/14/14
Coolidge,11/14/14
Buckeye,11/14/14
Peoria,11/6/14
Flagstaff,11/6/14
San Tan Valley,11/6/14
Cottonwood,11/26/14
Phoenix,11/6/14
Cascabels (near),7/3/15
Gila Bend,11/6/14
Phoenix,11/6/14
Tucson,11/6/14
Oracle,11/6/14
Sahuarita,11/6/14
Tucson,11/26/14
Tucson,11/6/14
Apache Junction,11/6/14
Coolidge,11/6/14
Tucson,11/6/14
Maricopa,11/6/14
Witch Wells,11/6/14
Scottsdale,11/6/14
Gilbert,11/6/14
East Mesa,11/6/14
Tucson,11/6/14
Cave Creek,11/6/14
Peoria,11/6/14
Gold Canyon,11/6/14
Scottsdale,11/6/14
Tucson,11/6/14
Lake Havasu City,11/6/14
Flagstaff,11/6/14
Prescott,11/6/14
El Mirage,11/6/14
Sedona area,11/21/14
Glendale,5/8/15
Tucson,10/10/14
Tucson,10/10/14
Tucson,10/10/14
Peoria,10/10/14
Sedona,10/10/14
Gilbert,10/10/14
Phoenix,10/3/14
Phoenix,10/3/14
Tucson (Catalina Foothills),10/3/14
Gilbert,10/3/14
New River,12/5/14
Surprise,10/3/14
Cave Creek,9/25/14
Sedona/Cottonwood looking NE,9/25/14
Phoenix,9/25/14
Gilbert,9/25/14
Chandler,9/25/14
Chandler,9/25/14
Gilbert,9/25/14
Gilbert,9/25/14
Phoenix,9/25/14
Wickenburg,9/25/14
Phoenix,9/18/14
Holbrook,9/18/14
Coolidge,9/18/14
Phoenix,9/18/14
Phoenix,9/18/14
Phoenix,9/10/14
Marana,9/10/14
Mesa,9/10/14
Holbrook,9/10/14
Tucson,9/5/14
Gilbert,9/5/14
Scottsdale,12/5/14
Southwest desert,9/5/14
San Tan Valley,9/5/14
Phoenix,8/29/14
Mesa,9/5/14
Tempe,8/29/14
Mesa,8/29/14
Phoenix,8/22/14
Phoenix,10/10/14
Green Valley,4/30/15
Grand Canyon Village,9/10/14
Fountain Hills/Scottsdale/North Phoenix,8/15/14
Phoenix,8/15/14
Scottsdale,8/15/14
Mesa,8/8/14
Cave Creek,8/8/14
Phoenix,12/10/15
Tempe,8/8/14
Tucson,8/1/14
Lake Havasu City,7/20/14
Lake Havasu City,7/20/14
Three Points,7/11/14
Queen Creek,7/11/14
Scottsdale,7/11/14
Tucson,7/5/14
Tucson,7/5/14
Tucson,7/11/14
Prescott Valley,7/11/14
Tempe,8/8/14
Tucson,7/4/14
Phoenix,7/4/14
Tucson,7/4/14
Tucson,7/4/14
Maricopa,7/4/14
Chandler,6/27/14
Chandler,6/27/14
Pima,6/24/14
Gila Bend,7/4/14
Chandler,6/24/14
Cottonwood,11/6/14
Prescott,6/24/14
Black Canyon City,6/20/14
Chandler,6/20/14
Lake Havasu,6/13/14
Mesa,6/13/14
Mesa,6/13/14
Tempe,6/13/14
Bullhead City/Fort Mohave,6/13/14
Scottsdale,6/13/14
Tempe,6/13/14
Witch Wells (rural AZ),6/13/14
Scottsdale,6/27/14
Phoenix,6/6/14
Gilbert,6/13/14
Cane Beds,7/26/14
New River,6/4/14
Dewey,6/4/14
Tombstone,6/4/14
Phoenix,6/4/14
Phoenix,6/4/14
Bullhead City,6/4/14
Laveen,6/4/14
Cave Creek,6/4/14
Phoenix,6/4/14
Vail,6/4/14
Chandler,6/4/14
Mesa,6/4/14
Goodyear,6/4/14
Phoenix,7/20/14
Surprise,6/4/14
Tempe,6/4/14
Scottsdale,6/4/14
Ahwatukee/Phx,6/4/14
Tucson,6/4/14
Apache Junction,6/4/14
Queen Creek,5/8/14
Scottsdale,5/8/14
Maricopa,5/2/14
Mesa,5/2/14
Casa Grande,5/2/14
Goodyear,5/2/14
Ahwatukee,5/2/14
Gilbert,5/2/14
Phoenix,5/2/14
Phoenix,4/24/14
Tucson,6/4/14
Anthem,4/24/14
Peoria,4/24/14
Scottsdale,4/24/14
Anthem,4/24/14
Phoenix,4/24/14
Phoenix,4/24/14
Oracle,4/18/14
Tucson,4/18/14
Surprise,4/18/14
Glendale,4/18/14
Sun Lakes,4/18/14
Casa Grande,4/18/14
Pine,4/18/14
Benson,4/18/14
Chandler,4/18/14
Tucson,5/8/14
Queen Creek,4/18/14
Phoenix,4/18/14
Phoenix,4/18/14
Phoenix,4/11/14
Kingman (~30 miles n on 93),5/8/14
Tucson,4/24/14
Scottsdale,4/11/14
Phoenix,4/4/14
Lake Havasu City,4/4/14
Phoenix,4/4/14
Apache Junction,4/4/14
Glendale,4/4/14
Duncan,4/4/14
Laveen,4/4/14
Gila Bend-Aztec,3/27/14
Mesa,4/4/14
San Tan Valley,3/27/14
Apache Junction,3/27/14
Maricopa,3/27/14
Maricopa,3/27/14
Globe,3/27/14
Gila Bend,3/21/14
Miami/Globe,3/21/14
Paradise Valley,3/21/14
New River,3/18/14
Gold Canyon,3/18/14
Mesa,3/18/14
Mesa,3/18/14
Yuma,3/18/14
Beaver Dam,3/18/14
Peoria,3/18/14
Page,3/18/14
Tucson,3/18/14
Phoenix,7/11/14
Tucson,2/27/14
Mesa,7/20/14
Phoenix,2/27/14
Peoria,2/27/14
Sun City West,2/27/14
Gila Bend,2/21/14
Maricopa,2/21/14
Maricopa,2/21/14
Tucson,2/21/14
Tucson,2/21/14
Surprise,2/21/14
Quartzite,6/4/14
Tucson,2/21/14
Parker,3/18/14
Maricopa,2/14/14
Glendale,2/14/14
Tucson,2/14/14
Gilbert,2/14/14
Mesa,2/7/14
Phoenix (southern part),2/6/15
Thatcher,2/7/14
San Manuel,1/30/14
Avondale/Tolleson,1/30/14
Ahwatukee,1/30/14
Tucson,1/30/14
Salome,2/14/14
Phoenix,1/24/14
Maricopa,1/24/14
Maricopa,1/24/14
Scottsdale,1/24/14
Congress,1/24/14
Litchfield Park,1/24/14
Lake Havasu,1/24/14
Prescott,1/24/14
Prescott Valley,1/24/14
Camp Verde,1/24/14
Lake Havasu City,1/24/14
Lake Havasu City,1/24/14
Phoenix,1/24/14
Waddell,1/24/14
Quartzite,1/24/14
Maricopa,1/24/14
Tucson,1/16/14
Yuma,1/16/14
Phoenix,1/10/14
Scottsdale,1/16/14
Mesa,1/10/14
San Tan Valley,1/16/14
San Tan Valley,1/10/14
San Tan Valley,1/10/14
Tucson,1/10/14
Scottsdale,1/10/14
Phoenix,1/10/14
Tucson (north of),1/10/14
Tucson,1/10/14
Brenda,1/10/14
