date,city
Lebanon,11/21/10
Bloomington,11/21/10
Fishers,11/21/10
Connersville,11/21/10
Highland,11/21/10
Muncie,11/21/10
Indianapolis,11/21/10
Indianapolis,11/21/10
Crawfordsville,11/21/10
Wabash,11/21/10
Dale,11/21/10
Bloomington,11/21/10
Franklin,11/21/10
Borden,11/21/10
Frankfort,11/21/10
Indianapolis,11/21/10
Merrillville,11/21/10
Fort Wayne,11/21/10
Shelbyville,11/21/10
Indianapolis,11/21/10
North Webster,11/21/10
Nashville,11/21/10
Lafayette,11/21/10
Washington,12/23/13
Beech Grove,8/30/10
Salem,8/30/10
Hammond,8/30/10
Vincennes,8/24/10
Oldenburg,8/24/10
Evansville,11/21/10
Plymouth,11/21/10
Hammond,8/24/10
Rushville,8/24/10
Dublin,8/24/10
Greensburg,8/24/10
Terre haute outskirts,8/24/10
Shelbyville,6/27/11
Columbus,7/19/10
Dyer,4/18/12
Lafayette,7/19/10
Jonesboro,7/19/10
Syracuse,7/19/10
La Porte,7/10/10
Linton,7/10/10
Lebanon,7/10/10
Monticello,8/24/10
Cloverdale,7/6/10
Winchester,11/19/12
Indianapolis,7/10/10
Batesville (Near Lake Santee),7/6/10
Seymour,7/10/10
Portage,7/10/10
Cincinnati,7/19/10
Bluffton,7/10/10
Fort Wayne,7/6/10
Elkhart,7/6/10
Crown Point,11/21/10
Mishawaka,7/10/10
Boonville,7/6/10
Columbus,7/6/10
Zionsville,7/6/10
New Albany,7/6/10
Greenville,11/21/10
Greenville,7/6/10
Granger,7/6/10
New Albany,1/31/11
Lafayette,7/19/10
Lafayette,6/23/10
Zionsville,6/23/10
Brookston,6/23/10
Evansville,6/23/10
Bluffton,7/6/10
Fort Wayne,6/3/10
Indianapolis,6/3/10
Noblesville,6/3/10
Jeffersonville,10/10/11
Brazil,6/3/10
Bloomington,5/12/10
Markle,8/24/10
Remington (near),5/12/10
Terre Haute,4/13/10
Indianapolis,6/3/10
Evansville,4/13/10
Terre Haute,11/21/10
South Bend,4/13/10
Evansville,4/13/10
Lafayette (?) (near),4/13/10
Jonesboro,4/13/10
Anderson,4/13/10
Rochester,4/13/10
South Bend,2/14/10
Princeton,8/19/12
Terre Haute,12/12/09
Lexington,4/13/10
Bloomington,12/12/09
Noblesville,12/12/09
Vincennes,12/12/09
Merrillville,12/12/09
New Albany,12/12/09
Indianapolis,12/12/09
Chesterton,2/14/10
South Bend,12/12/09
Tell City,12/12/09
Laporte,12/12/09
Putnamville,12/12/09
Michigan City,12/12/09
Gary,12/12/09
Linton,12/12/09
Shoals,12/12/09
Fort Wayne,12/12/09
Carmel,12/12/09
Eaton,12/12/09
Indianapolis,12/12/09
Terre Haute,12/12/09
Westfield,12/12/09
Muncie,12/12/09
Frankton,12/12/09
Brookville,12/12/09
Lafayette,8/27/09
Lafayette,8/27/09
Lanesville,8/27/09
Syracuse,8/27/09
Campground Kendallville,8/27/09
Lafayette,8/27/09
Lafayette,8/27/09
Chesterton,8/27/09
Brazil,8/27/09
Anderson,12/3/15
Cicero,8/5/09
Greenwood,8/5/09
Indianapolis,8/5/09
Brookston,8/5/09
French Lick,8/5/09
Brownsburg,8/5/09
Michigan City,8/5/09
Decatur,8/5/09
Lafayette,8/5/09
New Albany,3/10/11
Fort Wayne,8/5/09
Lexington,8/5/09
Paoli,8/5/09
Rockville,8/5/09
Princeton,8/5/09
Greenwood,8/5/09
Sheridan,8/5/09
Charlottesville,6/9/09
Wabash,6/9/09
Decatur,6/9/09
Indianapolis,5/12/09
Highland,5/12/09
Fillmore,9/30/13
Lagrange,5/12/09
Fremont,5/12/09
Indianapolis,4/14/09
Connersville,4/14/09
Sheridan,4/14/09
Majenica,4/14/09
Mishawaka,4/14/09
Loogootee,4/14/09
Angola,3/19/09
Indianapolis,3/19/09
Westfield,3/19/09
Kokomo,3/19/09
Warrington/Eden,3/19/09
Fort Wayne,3/19/09
Evansville,3/19/09
Peru,3/19/09
Elkhart,3/19/09
Markle,1/10/09
Sharpsville,1/10/09
Batesville,1/10/09
Edinburgh,1/10/09
Indianapolis,1/10/09
Crown Point,1/10/09
Schererville,3/19/09
Plainfield,1/10/09
Huntington,1/10/09
Indianapolis,1/10/09
Kokomo,1/10/09
Evansville,1/10/09
Kokomo,1/10/09
Indianapolis,1/10/09
Anderson,1/10/09
Jeffersonville,10/31/08
Greenwood,10/31/08
Indianapolis,10/31/08
Indianapolis,10/31/08
McCordsville,10/31/08
Gary,10/31/08
Indianapolis,10/31/08
New Salisbury,10/31/08
Indianapolis,1/10/09
Valparaiso,10/31/08
South Bend,10/31/08
Evansville,10/31/08
Garrett,10/31/08
Granger,10/31/08
Hartford City,10/31/08
Carmel,10/31/08
Mishawaka,10/31/08
Frankfort,10/19/11
Spencer,10/31/08
Shelbville,10/31/08
I-65 (20 miles S of U. S. Rte. 30),10/31/08
Connersville,10/31/08
Indianapolis,10/31/08
Spencer,10/31/08
Hammond,10/31/08
Bloomington,10/31/08
Goshen,8/12/08
Warsaw,8/12/08
Battleground,8/12/08
Lagro/Wabash,3/19/09
Kokomo,8/12/08
Monticello,8/12/08
Lafayette,8/12/08
Peru,8/12/08
Kokomo (east of),8/12/08
Kokomo,8/12/08
Noblesville,8/12/08
New Palestine,8/12/08
Noblesville,8/12/08
Jasper,8/12/08
Indianapolis,8/12/08
Indianapolis,8/12/08
New Palestine,8/12/08
New Palestine,8/12/08
New Albany,8/12/08
Fort Wayne,7/5/08
Indianapolis,8/12/08
Highland,8/12/08
Mackey,7/5/08
Granger/Mishawaka,4/13/10
Elkhart,7/5/08
Schererville,7/5/08
Logansport,7/5/08
Seymour,7/5/08
Liberty,7/5/08
Osceola,7/5/08
Greenwood,8/12/08
Batesville,8/12/08
Munster,7/5/08
Gary,7/5/08
Newburgh,6/12/08
Newburgh,6/12/08
South Bend,6/12/08
Goshen,8/12/08
Anderson,6/12/08
Schererville,6/12/08
Noblesville,6/12/08
Butler,6/12/08
Kokomo,4/17/08
Kokomo,4/17/08
Kokomo,6/12/08
Kokomo,6/12/08
Kokomo,6/12/08
Kokomo,4/17/08
Kokomo,6/12/08
Noblesville,6/12/08
Westfield,6/12/08
Kokomo,6/12/08
Lafayette,6/12/08
Jasper,6/12/08
South Bend,6/12/08
Bristol,6/12/08
Cicero,6/12/08
Evansville,4/17/08
Fishers,3/31/08
Fort Wayne,3/31/08
Greenwood,3/31/08
Evansville,3/31/08
Wabash,3/31/08
Crown Point,4/17/08
Culver,3/31/08
Kokomo,3/31/08
Columbia City,3/31/08
Kokomo,3/31/08
Peru,3/31/08
Indianapolis,4/13/10
Converse,3/31/08
Huntingburg,3/4/08
Hammond,2/14/08
Hammond,10/31/08
Greenwood,2/14/08
Martinsville,2/14/08
Corydon,1/21/08
Denver,2/14/08
Gary,3/31/08
Carmel,2/14/08
Lebanon,1/21/08
Indianapolis,3/4/08
Scipio,6/10/16
Terre Haute,6/12/08
(observed from airplane),11/28/07
Chicago,11/28/07
Michigan City,11/28/07
Indiana/Ohio (in flight),11/28/07
Boonville,11/28/07
Kokomo,11/28/07
Crown Point,10/8/07
Kendallville,10/8/07
Gary,10/8/07
Ireland,10/8/07
Loogootee,10/8/07
Indianapolis,10/8/07
Yankeetown,1/21/08
Carmel,10/8/07
Plymouth,10/8/07
Walkerton,8/14/07
Indianapolis,8/14/07
Monroeville,8/14/07
Mishawaka,8/7/07
Demotte,8/7/07
Mishawaka,8/7/07
Peru,8/7/07
Brookville,8/7/07
Anderson,8/27/09
Indianapolis,8/7/07
Seymour,10/31/08
Jeffersonville,3/19/09
Fremont,8/7/07
Fort Wayne,8/7/07
Greenwood,8/7/07
Indianapolis,8/7/07
Clear Lake,11/28/07
Fort Wayne,12/20/12
Indianapolis,8/7/07
Noblesville,8/7/07
Bloomington,8/7/07
Fort Wayne,8/7/07
Charlestown,3/4/08
Gary,8/7/07
Shelbyville,8/7/07
Muncie,8/7/07
Muncie,8/7/07
South Bend,3/31/08
Anderson,8/7/07
Nabb,6/6/14
Cicero,8/7/07
Greencastle.,3/4/08
South Bend,8/7/07
Indianapolis,6/12/07
Bloomington,6/12/07
Huntington,6/12/07
Zanesville,8/7/07
Frankfort,6/12/07
Lebanon,6/12/07
Converse,8/7/07
Atlanta,6/12/07
Terre Haute,6/12/07
Richmond,6/12/07
North Manchester,6/12/07
Fortville,6/12/07
Converse,4/27/07
Mishawaka,4/27/07
Muncie,3/8/07
Elkhart,3/8/07
Muncie,3/8/07
Evansville,2/24/07
Terre Haute,2/24/07
Crown Point,2/24/07
Nashville,4/27/07
Fort Wayne,2/24/07
Lake Station,2/24/07
Elkhart,2/1/07
Otterbein,2/1/07
Frankfort,2/1/07
LaPorte,2/1/07
South Milford,2/1/07
Crown Point,2/1/07
Columbia City,2/1/07
Lake Station,2/24/07
Michigan City,2/1/07
Davill,2/1/07
Indianapolis,2/1/07
Indianapolis,6/12/08
Corydon,2/1/07
"Osgood, Pierceville, Milan",2/1/07
Columbus,2/1/07
Muncie,2/24/07
Indianapolis,12/14/06
Fort Wayne,12/7/06
South Bend,12/7/06
Fortville,12/7/06
Merrillville/Schererville,11/28/07
Hammond/Whitting,12/7/06
Calumet City,10/30/06
Indianapolis,4/27/07
Salem,10/30/06
La Porte,10/30/06
Newburgh,10/30/06
Mt. Comfort,4/27/07
Greensburg,10/30/06
Cedar Lake,10/30/06
East Chicago,10/30/06
Bloomington,10/30/06
Frankfort,10/30/06
Fort Wayne,10/30/06
Bloomington,10/30/06
Westfield,10/30/06
Lafayette,10/30/06
Carmel,10/30/06
SOHO satellite photo,12/7/06
Merriville and Gary,10/30/06
Mucie,6/3/10
Lafayette,7/16/06
Burns Harbor,7/16/06
Logansport,7/16/06
Jeffersonville,8/7/07
Indianapolis,10/30/06
Wheatfield,7/16/06
New Washington,5/15/06
Franklin,5/15/06
Dana,5/15/06
Clarksville,5/15/06
Michigan City,5/15/06
West Lafayette,5/15/06
Peru,5/15/06
Columbus,5/15/06
Schererville,5/15/06
Greenwood,5/15/06
Greenwood,10/30/06
Marion,5/15/06
Kokomo,5/15/06
Kokomo,5/15/06
Kokomo,5/15/06
Kokomo,5/15/06
Kokomo,5/15/06
Warren,6/2/17
