date,city
Myrtle Beach,6/24/14
Pawleys Island,6/24/14
Murrells Inlet,6/24/14
North Myrtle Beach,6/24/14
Pawleys Island,6/20/14
Myrtle Beach,6/20/14
North Myrtle Beach,6/20/14
Cherry Grove Beach,7/4/14
Garden City,6/20/14
Conway,6/20/14
Easley,6/20/14
North Myrtle Beach,6/13/14
Conway,6/13/14
Southeast Lake City,6/20/14
Surfside Beach,6/13/14
Isle of Palms/Georgetown (between),6/20/14
North Myrtle Beach,6/20/14
Cherry Grove,6/13/14
Myrtle Beach,6/13/14
Myrtle Beach,6/13/14
North Myrtle Beach,6/13/14
Myrtle Beach,6/13/14
Myrtle Beach,6/13/14
North Myrtle Beach,6/13/14
Myrtle Beach,6/13/14
Myrtle Beach,6/13/14
Georgetown,6/13/14
Lancaster,6/13/14
Darlington,6/4/14
Columbia,6/4/14
Myrtle Beach,6/4/14
North Myrtle Beach,6/4/14
Pawleys Island,6/4/14
Garden City,6/4/14
Laurens,6/4/14
Camden,6/4/14
Myrtle Beach,6/4/14
North Myrtle Beach,6/4/14
Myrtle Beach,6/4/14
Liberty,5/8/14
Hanahan,5/8/14
Travelers Rest,5/8/14
York,5/8/14
Myrtle Beach,6/4/14
Liberty,5/8/14
Rock Hill,5/2/14
Columbia,6/4/14
Seneca,5/2/14
Anderson,5/2/14
Newberry,5/2/14
Fountain Inn,5/2/14
Summerville,4/18/14
Clover,4/18/14
Conway,4/18/14
Lugoff,4/11/14
Kingstree,4/18/14
Goose Creek,4/4/14
Seneca,4/4/14
Coward,4/4/14
Charleston,3/27/14
Mount Pleasant,3/27/14
Greenville,3/27/14
Lexington,3/27/14
Conway,3/21/14
Charleston,3/18/14
Mauldin,3/18/14
Fort Mill,3/18/14
Landrum,3/18/14
St. Matthews,9/29/15
Anderson,3/18/14
Rock Hill,3/18/14
Grenville,2/27/14
Moncks Corner,2/21/14
Columbia,2/21/14
Columbia,2/21/14
Chesnee,2/21/14
Murrells Inlet,2/14/14
Lexington,2/7/14
North Augusta,2/7/14
Charleston,2/7/14
Greenville,2/7/14
Gray Court,2/7/14
James Island,1/30/14
Little River,1/30/14
Myrtle Beach,1/24/14
Summerville,1/24/14
Moncks Corner,1/24/14
North Myrtle Beach,7/3/15
Williamston,1/16/14
St. Stephen,1/24/14
Surfside Beach,1/16/14
Myrtle Beach,1/16/14
Marion,1/16/14
Summerville,1/10/14
North Myrtle Beach,1/10/14
Mt. Pleasant,2/7/14
Mt. Pleasant,1/16/14
Goose Creek,1/10/14
Taylors,1/10/14
Mt. Pleasant,1/10/14
Myrtle Beach,1/10/14
Columbia,4/18/14
Myrtle Beach,1/10/14
Myrtle Beach,1/10/14
Aiken,1/10/14
North Myrtle Beach,12/23/13
Myrtle Beach,12/23/13
Myrtle Beach,12/23/13
Moncks Corner,12/23/13
Summerville,6/13/14
Charleston (James Island),12/12/13
Lexington,12/2/13
Pawleys Island,12/2/13
I-95 south,12/2/13
Folly Beach,12/2/13
Myrtle Beach,12/2/13
Fort Mill,12/2/13
Lake Wylie,12/2/13
Lake Wylie,12/2/13
Columbia,12/2/13
Rock Hill,11/20/13
Irmo,11/20/13
Hartsville,11/20/13
St. George,11/20/13
Goose Creek,11/11/13
West Columbia,11/11/13
Chapin,11/11/13
Varnville,7/8/16
Surfside/Myrtle Beach,10/23/13
Anderson,10/14/13
Mt. Pleasant,10/23/13
Lexington,10/14/13
Taylors,9/30/13
Myrtle Beach,9/30/13
North Myrtle Beach,9/30/13
North Myrtle Beach,9/30/13
Conway,9/30/13
Longs,9/30/13
Murrells Inlet,9/30/13
Andrews,9/30/13
Conway,10/14/13
Columbia,9/30/13
Greenville,9/30/13
Cowpens,12/23/13
Greenwood,9/30/13
Charleston (south),9/30/13
North Myrtle Beach,9/30/13
Myrtle Beach,9/30/13
Myrtle Beach,9/30/13
Myrtle beach,9/30/13
Summerville,9/30/13
Myrtle Beach,9/30/13
Starr,9/30/13
Myrtle Beach,7/26/14
Surfside Beach,9/9/13
North Myrtle Beach/Loris,9/9/13
Lexington,8/30/13
Hilton Head,8/30/13
Pelion,8/30/13
Mount Pleasant,8/30/13
North Myrtle Beach,8/30/13
Hilton Head,8/30/13
Williamston,8/30/13
Greenville,8/30/13
Garden City,8/30/13
Myrtle Beach,8/30/13
Myrtle Beach,8/30/13
Myrtle Beach,8/30/13
Surfside Beach,8/30/13
Myrtle Beach,7/22/13
Myrtle Beach,7/22/13
Anderson,8/30/13
Kiawah Island,7/22/13
Myrtle Beach,7/22/13
Surfside Beach,7/22/13
Myrtle Beach,7/22/13
Myrtle Beach,7/22/13
Litchfield,7/22/13
North Myrtle Beach,7/22/13
Myrtle Beach,7/22/13
Ridgeway,7/22/13
Surfside Beach,9/30/13
Liberty,7/14/13
Aynor,7/14/13
North Myrtle Beach,7/14/13
Anderson,3/23/17
Irmo,7/5/13
Aiken,7/5/13
Myrtle Beach,7/5/13
Myrtle Beach,7/5/13
Myrtle Beach,7/5/13
Lamar,8/30/13
Rock Hill,7/3/13
Anderson,7/3/13
North Myrtle Beach,7/3/13
North Myrtle Beach,7/3/13
Myrtle Beach,7/3/13
North Myrtle Beach,7/3/13
Garden City,7/3/13
Cherry Grove,7/3/13
Gaffney,7/3/13
Murrells Inlet,7/3/13
Myrtle Beach,7/3/13
Garden City Beach,7/3/13
Myrtle Beach,7/3/13
North Myrtle Beach,7/3/13
Pawleys Island,7/3/13
Myrtle Beach,7/3/13
Myrtle Beach,7/3/13
Ridgeway,6/2/13
Spartanburg,7/3/13
Anderson,6/2/13
Folly Beach,6/2/13
Florence,6/2/13
Chester,6/2/13
Greenville County,11/11/13
Greenville,5/15/13
Florence,5/15/13
Florence,5/15/13
Lexington,5/15/13
Conway,5/15/13
Myrtle Beach,5/15/13
Cherry Grove,6/2/13
Elgin,5/15/13
Charleston,5/15/13
Greenville,5/15/13
Spartanburg,5/15/13
Conway,4/12/13
Moncks Corner,5/15/13
Mt. Pleasant,5/15/13
Mt. Pleasant,5/15/13
Greer,5/15/13
Donalds,4/12/13
Charleston,5/15/13
Florence,3/3/13
Florence,2/28/13
Greenville,2/28/13
Anderson,2/28/13
Lexington,2/28/13
Fort Lawn,2/18/13
Simpsonville,2/18/13
Columbia,2/18/13
Ladson,2/18/13
Ladson,2/4/13
Myrtle Beach,2/4/13
Myrtle Beach,2/4/13
Myrtle Beach,2/4/13
Gray Court,2/4/13
Mt. Pleasant,2/4/13
Loris,2/4/13
Loris,2/4/13
Lexington,2/4/13
Longs,2/4/13
Rock Hill,2/4/13
Pickens,2/4/13
Columbia,2/4/13
Greenville,2/4/13
Ladson,2/4/13
Summerville,2/4/13
Ladson,2/4/13
Columbia,12/21/12
Graycourt,12/20/12
Little River,12/20/12
Loris,12/20/12
Myrtle Beach,12/20/12
Myrtle Beach,12/20/12
Pawleys Island,12/20/12
Columbia,12/20/12
Moncks Corner,12/20/12
Garden City,12/20/12
Mt. Pleasant,12/20/12
Murrells Inlet,12/20/12
Ballentine,11/19/12
Murrells Inlet,11/19/12
Myrtle Beach,5/15/13
Myrtle Beach,12/20/12
Walterboro,11/19/12
Loris,11/19/12
Mount Pleasant,11/19/12
Pawleys Island,11/19/12
Moncks Corner,11/19/12
Myrtle Beach,11/19/12
Myrtle Beach,11/19/12
Greenville,11/19/12
Mount Pleasant,11/4/12
Litchfield Beach,11/4/12
Myrtle Beach,11/4/12
Goose Creek/Hanahan,11/4/12
North Augusta,10/30/12
Lexington,10/30/12
Little River,11/4/12
Inman,10/30/12
Myrtle Beach,10/30/12
Myrtle Beach,10/30/12
Cherry Grove Beach,10/30/12
Myrtle Beach,10/30/12
Myrtle Beach,10/30/12
Myrtle Beach,10/30/12
Lexington,10/30/12
Little River,10/30/12
Charleston,10/30/12
North Myrtle Beach,10/30/12
Huntington beach,11/19/12
Myrtle Beach,10/30/12
Murrells Inlet,11/4/12
Surfside Beach,10/30/12
Myrtle Beach,10/30/12
Myrtle Beach,10/30/12
North Myrtle Beach,10/30/12
North Myrtle Beach,10/30/12
Lexington,10/30/12
Lexington,10/30/12
Charleston,10/30/12
Isle of Palms,10/30/12
West Columbia,10/30/12
Columbia,10/30/12
North Myrtle Beach,10/30/12
Fort Mill,9/24/12
North Myrtle Beach,9/24/12
Sumter,9/24/12
Darlington,9/24/12
Taylors,9/24/12
South Myrtle Beach,9/24/12
North Myrtle Beach,10/14/13
Garden City,9/24/12
Pawleys Island,9/24/12
Murrells Inlet,9/24/12
Murrells Inlet,9/24/12
Taylors,9/24/12
Myrtle Beach,9/24/12
Loris,9/24/12
Murrells Inlet,9/24/12
Garden City Beach,9/24/12
Myrtle Beach,9/24/12
North Myrtle Beach,9/24/12
North Myrtle Beach,9/24/12
North Myrtle Beach,9/24/12
Columbia,9/24/12
Charleston,9/24/12
Pawleys Island,9/24/12
Pelion,9/24/12
Quinby,9/24/12
Aynor,9/24/12
Greer,9/24/12
Simpsonville,9/24/12
North Myrtle Beach,9/24/12
Fort Mill,9/24/12
Myrtle Beach,9/24/12
Sumter,6/4/14
Cowpens,10/30/12
North Myrtle Beach,9/24/12
Dorchester,8/19/12
Myrtle Beach,8/19/12
Mount Pleasant,8/19/12
Myrtle Beach,8/19/12
Myrtle Beach,8/19/12
Myrtle Beach,8/19/12
Myrtle Beach,8/19/12
North Myrtle Beach,8/19/12
North Myrtle Beach,8/19/12
Myrtle Beach,8/19/12
Myrtle Beach,8/19/12
North Myrtle Beach,8/19/12
Myrtle Beach,8/19/12
DeBordieu Beach,11/4/12
North Myrtle Beach,8/19/12
Pawleys Island,8/19/12
Pawleys Island,8/19/12
Simpsonville,8/5/12
Simpsonville,8/5/12
Greer,8/19/12
Simpsonville,8/5/12
Greer/Woodruff/Simpsonville,8/19/12
Myrtle Beach,10/30/12
Myrtle Beach,8/5/12
Pawleys Island,8/5/12
Myrtle Beach,8/5/12
Pawleys Island,8/5/12
Little River,8/5/12
North Myrtle Beach,8/5/12
Myrtle Beach,8/5/12
Myrtle Beach,8/5/12
Myrtle Beach,8/5/12
Surfside Beach,8/5/12
Surfside Beach,8/5/12
Myrtle Beach,8/5/12
Simpsonville,8/5/12
North Myrtle Beach,8/5/12
Piedmont,8/5/12
Cross,9/24/12
Summerville,7/4/12
North,7/23/17
Seabrook Island,8/5/12
Charleston,7/4/12
Charleston,8/30/13
Cherry Grove/North Myrtle Beach,6/20/12
Myrtle Beach,6/20/12
Garden City,7/4/12
Pawleys Island,6/20/12
Pawleys Island,6/20/12
Columbia,6/14/12
Charleston,6/8/12
Kiawah Island,6/5/12
Bishopville,6/5/12
Summerville,6/5/12
Belton,5/29/12
Sumter,5/29/12
Sumter,5/13/12
Cordova,5/13/12
Greer,5/29/12
Myrtle Beach,4/18/12
North Augusta,5/29/12
James Island,5/13/12
Taylors,5/13/12
Conway,5/13/12
Charleston,5/13/12
Travelers Rest,5/13/12
Summerville,5/13/12
Surfside Beach,5/13/12
Surfside Beach,5/13/12
Anderson,3/16/12
Liberty,3/16/12
Mauldin,3/13/12
Chapin,3/13/12
Summerville,5/13/12
Greenwood,3/13/12
Sumter,3/13/12
Myrtle Beach,3/13/12
Florence,3/13/12
Longs,2/3/12
St. Stephen,1/24/12
St. Stephen,1/24/12
North Myrtle Beach,1/24/12
Little River,1/24/12
Simpsonville,1/24/12
Spartanburg,1/24/12
Fort Mill,5/13/12
Ridgeland,1/12/12
Pelion,1/12/12
Folly Beach,1/12/12
Cowpens,3/13/12
Elgin,1/12/12
Moore,1/12/12
Bishopville,1/12/12
Moncks Corner,1/12/12
Simpsonville,1/12/12
Myrtle Beach,1/12/12
Beaufort,2/3/12
Simsponville,1/12/12
St. George,12/17/11
Aiken County (rural),12/17/11
Summerville,12/17/11
Florence,12/12/11
Longs,12/12/11
North Myrtle Beach,12/12/11
Spartanburg,12/12/11
Early Branch,12/12/11
Surfside,12/12/11
Myrtle Beach/Conway,12/12/11
Myrtle Beach,12/12/11
Walterboro,12/12/11
Isle of Palms,12/12/11
Nesmith,12/12/11
Goose Creek,12/12/11
Galivants Ferry,12/12/11
Columbia,12/12/11
Moncks Corner,12/12/11
Laurens,12/12/11
Greer,12/12/11
Warrenville,1/12/12
Saint Stephen,12/12/11
Myrtle Beach,12/12/11
Anderson,12/12/11
Santee,12/12/11
West Columbia,10/25/11
West Columbia,10/25/11
Surfside Beach,10/19/11
Columbia,10/19/11
Myrtle Beach,10/19/11
Surfside Beach,10/19/11
North Myrtle Beach,10/19/11
Boiling Springs,10/19/11
Boiling Springs,10/19/11
Charleston,10/19/11
Mount Pleasant,10/10/11
Moncks Corner,10/10/11
Bluffton,10/10/11
Greenville area,10/10/11
Bluffton,10/10/11
St. Stephen,10/10/11
St. Stephen,10/10/11
Myrtle Beach,10/10/11
North Myrtle Beach,10/10/11
Myrtle Beach,10/10/11
North Myrtle Beach,10/10/11
Myrtle Beach,10/10/11
Georgetown,10/10/11
Clemson,10/10/11
Greer,10/10/11
Greer,10/10/11
Ridgeland,10/10/11
N. Myrtle Beach,4/11/14
Charleston,10/10/11
Columbia,10/10/11
Lancaster,10/10/11
Clover,10/10/11
Moore,8/21/11
Sumter,8/7/11
Pawleys Island,8/7/11
Edisto Beach,8/7/11
Surfside Beach,7/3/13
Surfside Beach,7/17/11
Moore,7/17/11
Murrells Inlet,10/10/11
North Augusta,7/6/11
Isle of Palms,7/6/11
Moncks Corner,7/4/11
Moncks Corner,7/4/11
Myrtle Beach,7/4/11
South Myrtle Beach Pier,8/7/11
Myrtle Beach,7/4/11
Litchfield Beach,7/4/11
North Myrtle Beach,8/7/11
Fort Mill,6/27/11
Westminster,6/20/11
Myrtle Beach,6/12/11
Pawleys Island,6/20/11
North Myrtle Beach,6/12/11
Pawleys Island,6/12/11
Litchfield Beach,6/12/11
DeBordieu Beach,3/13/12
Lowrys,6/3/11
York,6/3/11
Myrtle Beach,6/3/11
Summerville,5/29/11
Florence,5/29/11
Rock Hill,5/29/11
Columbia,5/12/11
Myrtle Beach,5/12/11
Myrtle Beach,5/12/11
Fort Mill,5/2/11
Travelers Rest,5/2/11
Irmo,5/2/11
Garden City,5/2/11
Myrtle Beach,4/3/11
Myrtle Beach,5/2/11
Dillon,3/23/11
Taylors,3/23/11
Walhalla,3/23/11
Honea Path,3/10/11
Lexington,3/10/11
Sumter,3/10/11
Travelers Rest,3/10/11
Scranton,1/31/11
Gray Court,4/3/11
Greer,1/31/11
Bluffton,1/5/11
Myrtle Beach,1/5/11
Myrtle Beach,1/5/11
Moncks Corner,11/21/10
Moncks Corner,11/21/10
Moncks Corner,11/21/10
Bluffton (on Collaton River),11/21/10
Pelion,11/21/10
Redbank,11/21/10
Myrtle Beach,11/21/10
Walterboro,11/21/10
Kiawah Island,11/21/10
St. Matthew's,12/12/11
Gaffney,11/21/10
Boiling Springs,11/21/10
Sumter,11/21/10
Rock Hill,11/21/10
Columbia,11/21/10
Charleston,11/21/10
Rock Hill,11/21/10
Huger,11/21/10
Rock Hill,11/21/10
Charleston,11/21/10
North Charleston,7/4/12
Starr,11/21/10
James Island,11/21/10
Saluda,11/21/10
Jamestown,11/21/10
Summerville,11/21/10
Fort Mill,11/21/10
Barnwell,12/12/11
North Myrtle Beach,1/31/11
Williamston,11/21/10
North Augusta,11/21/10
Charleston,11/21/10
Easley/Pickens,11/21/10
Pelzer,11/21/10
Easley,8/30/10
Myrtle Beach,5/22/15
Hilton Head Island,8/24/10
Gaston,11/21/10
Garden City Beach,8/24/10
Myrtle Beach,8/24/10
North Myrtle Beach,8/24/10
Myrtle Beach,8/24/10
Surfside Beach,7/28/10
Travelers Rest,7/10/10
North Charleston,7/28/10
Columbia,8/30/10
Fort Mill,7/6/10
Summerville,7/6/10
Johns Island,7/6/10
Lexington,6/23/10
Six Mile,6/23/10
North Myrtle Beach,1/31/11
Walterborow,6/3/10
Swansea,5/12/10
Beaufort,5/12/10
North Myrtle Beach,5/12/10
Aiken,5/12/10
Fountain Inn,4/13/10
Hopkins,4/13/10
Little River,4/13/10
Litchfield Beach,5/15/13
Darlington,6/3/10
Goose Creek,2/14/10
Lamar,2/14/10
Anderson,2/14/10
Columbia,2/14/10
Rock Hill,2/14/10
Cherry Grove,2/14/10
Taylors,12/12/09
Taylors,12/12/09
Lyman,12/12/09
Myrtle Beach,12/12/09
North Charleston,12/12/09
West Columbia,12/12/09
Lancaster,9/24/12
Little River,12/12/09
Myrtle Beach,8/6/15
Myrtle Beach,8/7/11
Myrtle Beach,12/12/09
Pawleys Island,12/12/09
Darlington,12/12/09
Columbia,12/12/09
Mount Pleasant,12/12/09
Isle of Palms,12/12/09
Lyman,12/12/09
Rock Hill,12/12/09
Mt. Pleasant,7/4/12
Charleston,12/12/09
