date,city
Rochester,2/18/11
Piranguinho (Brazil),8/7/11
Rochester,1/31/11
Burnsville,1/31/11
Hutchinson,1/31/11
Onamia,1/31/11
Hollandale,1/5/11
Bemidji,1/5/11
Maple Grove,11/21/10
Eagle Lake,11/11/13
Big Lake Township,11/21/10
Deerwood,11/21/10
Duluth,11/21/10
International Falls,11/21/10
Bloomignton,8/5/12
Burnsville,11/21/10
Rochester,11/21/10
Cottage Grove,11/21/10
Chaska,11/21/10
Terrebonne (rural area),11/21/10
Shoreview,11/21/10
Aitkin,11/21/10
Scandia,11/21/10
Bloomington,8/24/10
Saint Paul (east side),8/24/10
Red Lake,11/21/10
Minneapolis,7/28/10
Duluth,7/28/10
Plymouth,8/24/10
Scandia,7/28/10
Inver Grove Heights,7/19/10
Coon Rapids,7/28/10
Prior Lake,7/19/10
Duluth,7/19/10
Meadowlands,7/19/10
Coon Rapids,7/10/10
Apple Valley/Lakeville/Burnsville,7/6/10
Vining,7/10/10
Lakeville,11/21/10
St. Paul,7/10/10
Garrison,7/10/10
Fridley,8/24/10
Lakeville,7/6/10
Magnolia Township,7/19/10
Brainerd,4/11/14
Minneapolis,6/3/10
Minneapolis,6/3/10
North Mankato,6/3/10
Rochester,6/3/10
Edina,6/3/10
Hugo,6/3/10
Isanti,5/12/10
Saint Cloud,5/12/10
Stillwater,5/12/10
Truman,5/12/10
Truman,5/12/10
Wheaton,1/5/11
Minneapolis,5/12/10
Rochester,5/12/10
Hugo,5/12/10
Grove City,4/13/10
International Falls,4/13/10
Cook,5/29/11
Marshall,11/21/10
Stillwater,2/14/10
Sartell,5/12/10
St. Louis Park,2/14/10
Inver Grove Heights,12/12/09
Sartell,4/13/10
Burnsville,12/12/09
Spring Lake Park,12/12/09
Spring Lake Park,2/14/10
Hopkins,12/12/09
Hastings,12/12/09
St. Paul (694e and also 96),12/12/09
Maple Lake,12/12/09
St. Cloud,12/12/09
Crookston,12/12/09
Thief River Falls,7/4/12
Coon Rapids,12/12/09
Duluth,12/12/09
Zumbrota,12/12/09
Minneapolis,12/12/09
Brownsdale,12/12/09
Inver Grove Heights,12/12/09
Isanti,12/12/09
Ely,12/12/09
Saint Paul,12/12/09
Minneapolis,12/12/09
Faribault,12/12/09
Saint Paul,8/27/09
Cannon Falls,3/13/12
Minneapolis,8/27/09
Annandale,8/27/09
Britt,8/27/09
Two Harbors,4/3/11
Golden Valley,9/10/14
Bloomington,8/5/09
Forest Lake,8/27/09
Stillwater,8/5/09
Eagan,8/5/09
Inver Grove Heights,8/5/09
Duluth,3/13/12
Northfield,8/5/09
Saint Paul,8/5/09
Chisago City,8/5/09
Vergas,8/27/09
Lakeville,8/5/09
Woodbury,8/5/09
