date,city
Wichita,7/28/10
Topeka,7/19/10
Derby,7/10/10
Hutchinson,7/10/10
Hutchinson,7/10/10
Lansing,7/10/10
Chanute,7/29/10
Salina,7/6/10
Winfield,6/23/10
Topeka,6/23/10
Topeka,6/23/10
Kansas,7/4/12
Lawrence,4/13/10
Clearwater,4/13/10
Topeka,2/14/10
Leawood,2/14/10
Wyandotte County,4/13/10
Wichita,2/14/10
Wichita,6/10/10
Pratt,2/14/10
Jewell County,7/28/10
Overland Park,2/14/10
Leavenworth,2/14/10
Leavenworth,12/12/09
Morland to Hill City,12/12/09
Larned,12/12/09
Harper,12/12/09
Burr Oak,7/28/10
Olathe,10/10/11
Wichita,12/12/09
Lawrence,2/7/14
Garden City,12/12/09
Olathe,12/12/09
Haysville,12/12/09
Towanda,12/12/09
Winfield (5 mi South of),12/12/09
Augusta,8/7/11
Wichita,8/27/09
El Dorado,8/27/09
Salina,8/5/09
Kansas City,8/5/09
Topeka,8/5/09
Overbrook,8/5/09
Lenexa,8/5/09
Iola,5/15/13
Wichita,7/31/15
Willamsburg/Ottawa (between),8/5/09
"I-70 (MM-24, eastbound)",8/5/09
"I-70 (MM-24, eastbound)",8/5/09
Beloit,8/5/09
Manhattan,8/5/09
Hutchinson,8/5/09
Penokee,8/5/09
Stilwell,8/5/09
Douglass,6/9/09
Topeka,6/9/09
Wichita,2/14/10
Oakley,4/14/09
Jetmore,3/19/09
Overland Park,3/19/09
Overland Park,3/19/09
Spring Hill,3/19/09
Olathe / Lenexa / Lawrence,3/19/09
Olathe,1/10/09
Salina,3/19/09
Topeka,1/10/09
Marysville,1/10/09
Lawrence,1/10/09
Hamilton,1/10/09
Salina,1/10/09
Phillipsburg,10/31/08
Phillipsburg,10/31/08
Manhattan,10/31/08
Kingman,10/31/08
Wamego,10/31/08
Pratt,10/31/08
Overland Park,10/31/08
Overland Park,8/12/08
Parsons,8/12/08
Chanute,8/12/08
Shawnee,7/5/08
Great Bend,7/5/08
Olathe,6/12/08
Wichita,6/12/08
Topeka,4/17/08
Wichita,8/28/09
Caney,10/31/08
Minneapolis (near; Hwy 81),4/17/08
Galena,3/4/08
Leawood,3/4/08
Galena,2/14/08
Maize,2/14/08
Wichita (Goddard & Towns West),1/21/08
Topeka and Lawrence (between),1/21/08
Salina,2/14/08
Olathe,3/4/08
Olathe,3/4/08
Olathe,3/4/08
Wichita,11/28/07
Kansas City,11/28/07
Cimarron,11/28/07
Fort Riley,11/28/07
Overland Park,11/28/07
Garden City,11/28/07
Kansas City,11/28/07
Overland Park,11/28/07
Wellington,11/28/07
Ellinwood,1/10/09
Wichita,8/28/09
Madison,11/28/07
Topeka,7/5/08
Lawrence,10/8/07
Mapleton,10/8/07
Kansas City,6/12/08
Shawnee,6/12/08
Hays,10/8/07
Ottawa,8/7/07
Overland Park,8/7/07
Hutchinson,8/7/07
Shawnee,8/7/07
Louisburg,8/7/07
Manhattan,8/7/07
Sabetha,8/7/07
Kansas City,8/7/07
Wichita,6/12/07
Overland Park,6/12/07
El Dorado,6/12/07
Stockton,6/12/07
Pratt,4/17/15
Lawrence,4/27/07
Argos,4/27/07
Hutchinson,3/8/07
Marquette,4/27/07
Topeka,2/24/07
Kansas City,2/24/07
Colby,2/1/07
Andover,2/1/07
El Dorado,2/1/07
Melvern,2/1/07
Overland Park,2/1/07
Kingman,12/7/06
Topeka,12/7/06
Wakeeney (near; Trego County) (E on Interstate 70),12/7/06
Lawrence,12/7/06
Overland Park,12/7/06
Overland Park,12/7/06
Hutchinson,10/30/06
Hutchinson,10/30/06
Winfield,10/30/06
De Soto,10/30/06
Topeka,12/7/06
Holton,10/30/06
Wichita,10/30/06
Wichita,10/30/06
Topeka,10/30/06
Anthony,10/30/06
Anthony,10/30/06
Stockton,7/16/06
Wichita,7/16/06
Olathe,2/1/07
Pratt,11/28/07
Shawnee,7/16/06
Newton,5/15/06
Hutchinson,5/15/06
Kansas City,10/30/06
Lenexa,5/15/06
Leon,5/15/06
Kingman,3/11/06
Chanute,3/11/06
Little River,3/11/06
Turon,3/11/06
Pretty Prairie,3/11/06
McPherson,7/16/06
Ellinwood,3/11/06
Paola,3/11/06
Merriam,2/14/06
Goodland,5/15/06
Great Bend,2/14/06
Manhattan,2/14/06
Lenexa,5/15/06
Haysville,2/14/06
Bonner Springs,12/16/05
Wichita,12/16/05
Overland Park,12/16/05
Kansas (western),12/16/05
Overland Park,12/16/05
Colby,12/16/05
Parsons,11/28/07
Garden City (30 miles East of),12/16/05
Pierceville,11/3/05
Wichita,11/3/05
Preston,11/3/05
Kansas City,11/3/05
Bonner Springs,12/16/05
Lenexa,10/20/05
Chanute,10/11/05
LeRoy,8/7/07
Wichita,9/15/05
Salina,9/2/05
Topeka,9/15/05
Stover,9/2/05
Goodland,9/2/05
Lawrence,7/5/05
Parsons,6/12/08
Ottawa,7/5/05
Kingman (outside of),11/3/05
Hartford,8/5/09
Olathe,6/20/05
Russell,12/16/05
Olathe,10/11/05
Wichita,12/16/05
Olathe,5/11/05
New Strawn,5/11/05
Topeka,5/11/05
Kansas City,4/16/05
Bison,4/16/05
Larned,5/15/06
Claflin,5/11/05
Ellinwood,3/11/06
Olathe,1/19/05
Independence,7/23/17
Emporia,5/24/05
Paola,1/11/05
Lindsborg to Lyons,12/14/04
Lindsborg,12/3/04
Piedmont,12/12/09
Newton,11/9/04
St. Francis,1/19/05
Manhattan,10/27/04
Lawrence,10/27/04
Kansas (rural),10/27/04
Pratt,12/16/05
Topeka,9/1/04
Dexter,12/14/04
Lawrence,8/11/04
Wichita,8/11/04
Valley Center,7/25/04
Topeka,7/25/04
Topeka,7/25/04
Pratt,7/25/04
Wichita,6/18/04
Pittsburg,7/25/04
Valley Center,12/12/09
Topeka,12/3/04
Lawrence,4/27/04
Bennington,4/9/04
Lawrence,3/23/04
Chanute,3/17/04
Olathe,3/2/04
Pratt,2/12/04
Merriam,3/2/04
Olathe,1/31/04
Lawrence,1/17/04
Overland Park,1/17/04
Lawrence,3/4/08
Caney,12/19/03
Parker,11/26/03
Topeka,10/31/03
Wichita,10/31/03
Olathe,10/31/03
Kansas ??  (In-flight sighting),3/23/04
Kansas City,10/7/03
Abilene,9/28/03
Hutchinson,9/28/03
Coffeyville,9/24/03
Wichita,9/9/03
Wichita,12/9/03
Marysville,8/28/03
Elsmore,7/23/03
Horton,3/2/04
Jamestown,12/12/09
Lenexa,6/10/03
Wichita/Mulvane,7/16/03
Wichita,12/16/05
Wichita,10/11/05
Caney,5/27/03
Great Bend,3/21/03
Wichita,3/21/03
Leavenworth,12/23/02
Topeka,12/23/02
Lawrence,11/20/02
Arkansas City,11/16/02
Moundridge,11/9/02
Holton,3/21/03
Shawnee,9/28/02
Kansas City,9/19/02
Lawrence,11/4/02
Lawrence,9/13/02
Topeka,1/19/05
Augusta,12/14/04
Stark,8/28/02
unknown,3/21/03
Manhattan (Near),8/16/02
Wichita,7/26/02
Lawrence,7/26/02
Junction City,7/26/02
Topeka,10/8/07
Wichita,7/1/02
Clay Center,2/14/10
Maize,7/1/02
Wichita,6/4/04
unknown,2/22/02
DeSoto/Overland Park (between),2/22/02
Lenexa,1/11/02
Lawrence,1/11/02
Wichita,12/5/01
Winfield,12/5/01
Olathe,12/5/01
Lawrence,12/5/01
Olathe,12/5/01
Goodland (@10 miles east of),1/11/02
Wellsville,12/5/01
Lawrence,12/5/01
Lenexa,12/5/01
Overland Park,12/5/01
Lawrence,11/20/01
Fontana,10/12/01
Merriam,1/29/02
Wichita,10/12/01
Garden City,10/12/01
Salina,8/5/01
Garden City,8/5/01
Kingman (outside of),1/19/05
Olathe,8/5/01
Lawrence,8/5/01
Kansas City,4/28/01
McLouth,3/4/08
Wichita,3/16/01
Leon,4/1/01
Emporia,8/5/01
Wichita,10/30/06
Independence,4/27/07
Beloit,2/18/01
Lebo,2/18/01
Wichita,2/18/01
Pittsburg,12/20/00
Mission,12/20/00
Lenexa,12/2/00
Ellinwood (3 miles south of),1/3/01
Kansas,2/24/01
Marion,12/2/00
Pratt,9/18/14
Wichita,12/2/00
Wichita,12/2/00
Newton,12/2/00
Wichita,12/2/00
Dodge City,9/21/00
Lenexa,9/17/00
Derby,8/27/09
Lawrence,8/19/00
Wichita,7/23/00
Olathe,7/11/00
Salina,6/21/00
Elkhart,6/21/00
Augusta,2/24/01
Gardner,6/6/00
Augusta,6/6/00
Johnson County,5/11/00
Huron (Highway 159 in North Kansas Near),4/26/00
Brownell,1/22/00
Riley County,1/22/00
Spring Hill,8/19/00
Chanute & Humbolt (between),1/22/00
Ft. Scott (traveling north out of),12/16/99
Anthony,9/1/04
Overland Park,11/23/99
El Dorado,11/23/99
Carbondale,11/17/99
Augusta,11/2/99
Ellis,10/19/99
Ellis,1/17/04
Augusta,11/9/99
Kansas City,10/19/99
Wichita,10/19/99
Morrowville,10/2/99
Overland Park,10/2/99
Lawrence,10/2/99
Olathe,10/2/99
LaCygne,3/4/08
Kansas City,9/12/99
Paola,9/9/13
Wichita,9/12/99
Seneca,8/10/99
Kansas City/Emporia (countryside between),8/30/99
Overland Park,3/21/03
Wichita,11/16/02
Wichita,5/24/99
Overland Park,4/2/99
Wichita,4/2/99
Bonner Springs (XXXX Kreider Rd),8/5/01
Kansas (on interstate),1/21/08
Kansas (location unspecified),10/30/06
Leavenworth,2/16/99
Hesston,1/28/99
Fall River (10 miles north of),2/24/01
Kansas City (suburb Mission),11/19/98
Overland Park,11/19/98
Kansas City,9/26/98
Shawnee Mission,4/30/15
El Dorado,11/1/98
Newton,10/31/03
Arcadia,5/24/05
Lakin,2/18/01
Overland Park,11/2/04
Wichita,1/28/99
Emporia,1/28/99
Scranton,3/7/98
Lenexa (Greater Kansas City Metro Area),11/19/98
Wichita,1/28/99
Winfield,8/19/00
Olathe,1/28/99
Wichita,3/21/03
Norton,8/5/01
Chanute,2/16/00
Wichita,6/12/07
Rose Hill / Wichita,1/28/99
Wichita/Rose Hill,1/28/99
Kansas City,1/28/99
Osborne,12/23/02
Neodesha,4/22/03
Olathe,11/2/99
Olathe,11/2/99
Holton,11/2/99
Abilene,8/5/01
Concordia,11/2/99
Kansas City,11/2/99
Kansas City,11/2/99
Olathe,11/2/99
Olathe,2/18/01
Belle Plaine,4/1/00
Wichita,11/2/99
Leavenworth,11/2/99
Liberal,11/2/99
Kansas (Eastern),7/16/06
"Emporia/Topeka (between, on I-35)",1/28/99
Wichita,12/5/16
Liberal,1/28/99
Lindsborg,7/16/06
Liberal,1/19/05
Topeka,7/11/00
Topeka,4/2/99
Andover,8/5/01
Overland Park,3/2/04
Wichita,8/12/08
Wichita,3/19/09
Lenexa,7/16/03
Belleville,2/1/07
Lawrence,1/28/99
Iola,10/10/14
Osawatomie,6/2/13
Salina,7/25/04
Pittsburg,10/30/06
Kansas,8/5/01
Mcpherson/Lindsborg,6/2/13
Hutchinson,4/1/00
Lawrence,1/10/09
Wichita,12/23/13
Lola,3/4/08
Wichita,2/23/00
Pittsburg,10/20/05
Overbrook,10/30/06
Overland Park,7/16/03
Sterling,7/25/04
Solomon,2/18/01
Winfield,11/2/99
Alma,7/5/08
Wichita,5/11/05
Leavenworth,10/12/01
Ottawa,11/8/03
Kansas City,4/16/05
Topeka,3/21/03
Junction City,1/28/99
Emporia,6/9/09
Western,2/12/04
Marion,8/12/08
Solomon,7/14/99
Anthony,2/18/01
New Cambria (2 Miles SE of),3/9/04
Hudson,7/25/04
Overland Park,8/7/07
Valley Falls,3/6/01
Hutchinson,1/21/08
Fort Scott,5/12/11
Salina,8/5/09
Hudson,7/25/04
Osowatomie,7/16/03
Potwin,5/24/99
Park City,10/31/03
Osowatomie,1/10/09
Highway,6/9/09
Liberal,1/19/05
Havensville,12/7/06
Baldwin City,10/31/08
Kansas Ciy,1/31/04
Cedar Point,8/12/08
Lansing,6/12/08
Abilene (near),5/22/15
Lansing,4/17/08
Kansas city,2/14/08
DeSoto,7/30/02
Forbes AFB,2/24/05
Great Bend,2/14/06
Wellington,8/11/04
Emporia,5/2/11
Wellington,4/16/05
Kansas City,1/17/04
Wichita,7/25/04
Kansas City,2/24/01
Great Bend,12/7/06
Durham,4/18/12
Coffeyville,10/31/03
Wichita,7/16/03
Kansas City,6/12/08
Irving,8/5/01
Abilene,2/14/06
