date,city
Asheboro,6/15/15
Cornelius,6/15/15
Surf City,6/15/15
Fuquay Varina,6/24/15
Avon,6/5/15
Avon,6/5/15
Tarawa Terrace,6/5/15
Willow Spring,5/29/15
Fayetteville,5/29/15
Hendersonville,5/29/15
Ash,5/29/15
High Point,5/29/15
Thomasville,5/22/15
Charlotte,5/22/15
Graham,5/13/15
Graham,5/13/15
Snowhill,5/13/15
New Bern,5/13/15
Kitty Hawk,5/13/15
Blowing Rock,5/13/15
Charlotte,5/22/15
Albemarle,5/8/15
Newton,5/8/15
Asheville (near Airport),4/30/15
Charlotte,6/5/15
Whiteville,4/23/15
Thomasville,4/23/15
Greenville,4/17/15
Charlotte,4/17/15
North Wilkesboro,4/17/15
Ayden,4/3/15
Mint Hill,4/3/15
Wilmington,4/3/15
Charlotte,4/3/15
Morganton,4/3/15
Holly Ridge,4/8/15
Browns Summit,7/3/15
Raleigh,4/3/15
Pfafftown,3/20/15
Vale,5/22/15
Morganton,3/20/15
Tarawa Terrace,3/20/15
Wilmington,3/20/15
Raleigh,3/13/15
Indian Trail,3/13/15
Smithfield,3/13/15
West Jefferson,3/6/15
Goldsboro,3/6/15
Browns Summit,3/6/15
High Point,2/20/15
Durham,2/20/15
Old Fort,2/12/15
Bolivia,2/12/15
Carrboro,2/12/15
Wendell,2/6/15
Ruffin,2/6/15
Camp Lejeune,1/30/15
Bunnlevel,1/26/15
Selma,1/30/15
Raleigh,1/26/15
Durham,1/26/15
Black Mountain,1/26/15
Durham,1/9/15
Cary,1/7/15
Durham,1/7/15
Mebane,1/7/15
Rolesville,1/7/15
Fayetteville,1/7/15
Swannanoa,1/7/15
Raleigh,1/7/15
Fayetteville,1/7/15
Leland,1/7/15
Raleigh,12/18/14
Charlotte,12/18/14
Winston-Salem,12/18/14
Burlington,12/18/14
Franklin,12/12/14
Garner,12/12/14
Bunn,12/5/14
Kannapolis,12/5/14
Indian Trail,12/5/14
Leland,12/5/14
Cape Carteret (Emerald Isle),12/5/14
Greenville,12/5/14
Raleigh,12/5/14
Lincolnton,11/26/14
Hatteras,11/26/14
Jacksonville,11/26/14
Bermuda Run,11/14/14
Wade,11/14/14
Snow Hill,7/17/15
Garner,12/5/14
Wade,11/14/14
Hickory,11/14/14
Greensboro,11/14/14
Wilmington,11/6/14
Durham,11/6/14
Matthews,1/30/15
Matthews,11/6/14
Raleigh,11/6/14
Greensboro,11/6/14
Fairview,11/6/14
Asheville,11/6/14
Old Fort/Morganton (between),11/6/14
Old Fort/Morganton (between),11/6/14
Marion-Morganton,11/6/14
Charlotte,11/6/14
North Wilkesboro,11/6/14
Mars Hill,11/14/14
Carolina Shores,11/6/14
Marion,11/6/14
Fayetteville,11/6/14
Taylorsville,11/6/14
Winterville,11/6/14
Greensboro,10/10/14
Charlotte,11/6/14
,10/10/14
Ocean Isle,11/14/14
Willow Spring,10/3/14
Franklinville,10/3/14
Hickory,10/3/14
