date,city
Lincoln City,11/20/13
John Day,11/19/15
Albany,11/11/13
Keizer,11/11/13
Grants Pass,11/11/13
Medford,11/11/13
Coos Bay,11/11/13
Milton-Freewater,11/11/13
Beaverton,11/11/13
Eugene,11/11/13
Brothers,11/11/13
Summer Lake,11/11/13
Brownsville,1/24/14
Keizer,10/23/13
Seaside,10/23/13
Canyonville,10/14/13
Rockaway Beach,10/14/13
Eugene,10/14/13
Seaside,10/14/13
Gresham,10/14/13
Salem,10/14/13
Salem,10/14/13
Albany,10/14/13
Portland,10/14/13
Klamath Falls,9/30/13
Canby,9/30/13
Canby,9/30/13
McMinnville,9/30/13
Hillsboro,9/30/13
Springfield,9/9/13
Merrill,9/9/13
Lincoln City,9/9/13
Lincoln City,9/9/13
Lincoln City,9/9/13
Wilsonville,9/9/13
Hillsboro,9/9/13
Eagle Creek,9/9/13
Pacific City,9/9/13
Portland,8/30/13
Beaverton,8/30/13
Cannon Beach,8/30/13
Lincoln City,8/30/13
Astoria,8/30/13
Milwaukie,8/30/13
Portland,8/30/13
Philomath,8/30/13
Portland,8/30/13
Knappa,8/30/13
Lincoln City,1/24/14
Gresham,8/30/13
Monroe,8/30/13
Portland,8/30/13
Portland,8/30/13
Eugene,8/30/13
The Dalles,8/30/13
Tigard,8/30/13
La Grande,8/30/13
Portland,7/22/13
Lincoln City,7/22/13
Waldport,7/22/13
Salem,7/22/13
Hillsboro,7/14/13
St. Helens,7/14/13
Springfield,7/14/13
Portland,7/14/13
Mount Angel,7/14/13
Oregon City,7/5/13
Knappa,7/22/13
Portland,7/22/13
Eugene,7/5/13
Culver,7/14/13
Tigard,7/14/13
Albany,7/5/13
Hillsboro,7/3/13
Olallie Lake,7/3/13
Portland,7/3/13
Parkdale,7/3/13
Lakeview (north of; Hwy 140/395),8/30/13
Myrtle Point,7/3/13
Portland,7/3/13
Portland,7/3/13
Hermiston,7/3/13
Hwy 97 between LaPine & Sunriver,7/3/13
Salem,7/3/13
Portland,7/3/13
Lake Oswego,7/3/13
Tigard,7/3/13
Portland,7/3/13
Portland,6/2/13
Coos Bay,6/2/13
Portland,7/3/13
Lakeside,6/2/13
Salem,6/2/13
McMinnville,6/2/13
Portland,5/15/13
Salem,5/15/13
Bandon,5/15/13
Bandon,5/15/13
Winston,5/15/13
Albany,5/15/13
Portland,5/15/13
Florence,5/15/13
Coos Bay,5/15/13
Portland,5/15/13
Newport,5/15/13
Aurora,5/15/13
Aloha,7/3/13
Grants Pass,5/15/13
Scappoose,5/15/13
Cornelius,5/15/13
Lake Oswego,5/15/13
Scappoose,5/15/13
Hillsboro,5/15/13
Medford,5/15/13
Toledo,5/15/13
Salem,5/15/13
Springfield,5/15/13
Hillsboro,9/30/13
Eugene,5/15/13
Lincoln City,1/16/14
Lake Oswego,4/12/13
Albany,4/4/14
Portland,5/15/13
Eugene,5/15/13
Lakeside,5/15/13
Portland,5/15/13
Portland,5/15/13
Fairview,5/15/13
Eugene,5/15/13
Hillsboro,4/12/13
Hillsboro,4/12/13
Portland,5/15/13
Eugene,8/30/13
Oregon City,2/28/13
Cascade Locks,2/28/13
Forest Grove,2/21/14
Grants Pass,3/3/13
Eugene,4/12/13
McMinnville,2/18/13
Scappoose,2/18/13
Hood River,2/18/13
Hood River,2/4/13
Hillsboro,2/4/13
Pendleton,4/12/13
Nehalem,2/4/13
Astoria,2/4/13
Portland/Vancouver (on I-5 @ Interstate Bridge),2/4/13
Medford,2/4/13
Keizer,5/15/13
Milwaukie,2/4/13
Terrebonne,2/4/13
Portland,2/4/13
Bend,2/4/13
Springfield,8/30/13
Roseburg,2/4/13
Bend,2/18/13
Bend,2/4/13
Independence,2/4/13
The Dalles,2/4/13
Salem,2/4/13
Talent,2/4/13
Salem,2/4/13
,2/4/13
Tigard,2/4/13
Portland,2/4/13
Eugene,2/4/13
Eugene,2/4/13
Portland,2/4/13
Scappoose,12/20/12
Carlton,12/20/12
Eugene,12/15/16
Bend,12/20/12
Independence,12/20/12
Portland,12/20/12
Fall Creek,12/20/12
Portland,12/20/12
Ashland,12/20/12
Medford,12/20/12
Otis,11/19/12
Salem,11/19/12
Creswell,11/19/12
Eugene,11/19/12
Portland,11/19/12
Portland,11/19/12
Hood River,11/4/12
La Pine,11/4/12
Silver Lake,11/19/12
Hermiston,12/20/12
Hermiston,11/19/12
Oregon City,10/30/12
Salem,1/10/14
Ashland,5/15/13
Lake Oswego,10/30/12
Corvallis,10/30/12
Eugene,10/30/12
Portland,10/30/12
Creswell,10/30/12
Redmond,10/30/12
Beaverton/Tigard,10/30/12
Cape Meares,9/24/12
Lincoln City,9/24/12
Lincoln City,9/24/12
Portland,2/27/14
Medford,9/24/12
Springfield,3/18/14
Beaverton,9/24/12
McNary,9/24/12
Eugene,9/24/12
Hood River,9/24/12
Alvadore,9/24/12
Eugene,9/24/12
Waldport,9/24/12
Cornelius,9/24/12
Cornelius,9/24/12
Lincoln City,9/24/12
Warrenton,9/24/12
Grants Pass,9/24/12
South Beach,9/24/12
Troutdale,8/19/12
Hermiston,8/19/12
Grand Ronde,9/24/12
Pendleton,9/24/12
Lebanon,8/19/12
O'Brien,8/19/12
North Bend,9/24/12
Bandon,9/24/12
Grants Pass,8/19/12
Rogue River ( Wildcat Camp; lower river),9/24/12
Salem,8/19/12
Beaverton,8/19/12
Portland (Garden Home),8/19/12
Albany,8/19/12
Oregon City,10/30/12
Salem,8/19/12
Nehalem,8/19/12
Portland,9/24/12
Redmond,8/19/12
Myrtle Creek,8/19/12
Pacific City,8/19/12
Salem,8/5/12
Ontario,8/5/12
Oregon City,10/30/12
Wallula,8/5/12
Salem,8/5/12
Portland,8/5/12
Beaverton,8/5/12
Portland,8/5/12
Lincoln City,8/19/12
Lincoln City,8/5/12
Cornelius,8/5/12
Albany,8/5/12
Gates,8/19/12
Portland,7/14/13
Portland,8/5/12
Oakridge,8/5/12
Portland,8/5/12
Seaside,8/5/12
Salem,8/5/12
Seaside,8/5/12
West Linn,5/11/17
Tigard,8/5/12
Seaside,8/5/12
Roseburg,8/5/12
Roseburg,8/5/12
Prineville,8/5/12
Portland,8/5/12
Manzanita,8/5/12
Detroit,8/5/12
White City,8/5/12
Springfield,8/5/12
Warrenton,8/5/12
Springfield,8/5/12
Seaside,8/6/15
Lebanon,7/4/12
Portland,7/4/12
Medford,7/4/12
McMinnville,7/4/12
Medford,7/4/12
Alsea (above),2/4/13
Portland,6/20/12
Portland,6/20/12
Estacada,6/20/12
Bend,6/20/12
Bend,6/14/12
Madras,9/24/12
Portland,6/14/12
Salem,6/14/12
Portland,6/8/12
Portland,6/5/12
Portland,5/29/12
Eugene,5/29/12
Burns,5/15/13
Portland,5/29/12
Eugene,5/29/12
Springfield,8/5/12
Portland,5/13/12
Gladstone,5/13/12
Lakeview (near),5/29/12
Salem,5/13/12
Gresham,5/13/12
Portland,5/13/12
Portland,5/13/12
Portland,4/18/12
Beaverton,4/18/12
Grants Pass,4/18/12
Newberg,5/13/12
The Dalles,3/13/12
Scapoose,3/13/12
Yachats,3/13/12
Umatilla,3/13/12
Prineville,3/13/12
Salem,3/13/12
Portland,2/10/12
Vida,2/10/12
Merlin,2/10/12
Vida,2/10/12
Prospect,2/3/12
Eugene,2/3/12
Lincoln City,2/4/13
Lafayette,2/3/12
Estacada,2/3/12
The Dalles,2/3/12
Boring,2/3/12
Lake Oswego,2/3/12
Redmond,3/26/15
Brookings,1/24/12
Molalla,1/24/12
Corvallis,1/24/12
Astoria,1/24/12
Scotts Mills,5/13/12
Bend,1/12/12
Portland,1/12/12
Eugene,1/12/12
Roseburg,1/12/12
Medford,1/12/12
Hermiston,1/12/12
Bend,5/15/13
