date,city
Madison,2/4/13
Moundville,2/4/13
Selma,2/4/13
Foley,2/4/13
Opp,2/4/13
Moundville,2/4/13
Greenville,2/4/13
Attalla,12/20/12
Homewood,12/20/12
Gardendale,12/20/12
Birmingham,12/20/12
Gordo,12/20/12
Montgomery,12/20/12
Anniston,12/20/12
Jasper,12/20/12
Irondale,12/20/12
Birmingham,11/19/12
Muscle Shoals,11/19/12
Birmingham,11/19/12
Oneonta,11/4/12
Cullman,11/4/12
Decatur,10/30/12
Birmingham,10/30/12
Somerville,8/17/17
Cedar Bluff,10/30/12
Moundville,10/30/12
Troy,10/30/12
Athens,10/30/12
Hoover,9/24/12
Randburg (South Africa),9/24/12
Birmingham,9/24/12
Huntsville,9/24/12
Orange Beach,10/30/12
Hoover,9/24/12
Madison,9/24/12
Alabaster,11/6/14
Coffeville,8/19/12
Alabaster,8/19/12
Grand Bay,8/5/12
Robertsdale,8/5/12
Hartselle,8/5/12
Birmingham,8/5/12
Trussville,7/4/12
Foley,4/29/16
Gordo,7/4/12
Phenix City,6/20/12
Mobile Bay,6/14/12
Dauphin Island,6/14/12
Ohatchee,6/5/12
Theodore,5/29/12
Florence,5/29/12
Montgomery,5/29/12
Bay Minette,5/13/12
Centre,5/13/12
Oxford,5/13/12
Birmingham,5/13/12
Grand Bay,5/13/12
Spanish Fort,5/13/12
Spanish Fort,5/13/12
Citronelle,4/18/12
Phenix City,6/20/12
Oneonta,5/13/12
Huntsville,4/18/12
Madison,2/10/12
Adamsville,2/10/12
Valley Grande,1/24/12
Mobile,1/24/12
Eufaula,1/12/12
Birmingham,1/12/12
Millbrook,12/23/13
Irvington,12/12/11
Irvington,12/12/11
Dothan,12/12/11
Tuscaloosa,12/12/11
Hamilton,12/12/11
Hamilton,12/12/11
Ardmore,10/25/11
Pelham (Valleydale exit getting onto I-65 N),10/25/11
Orange Beach,10/25/11
Toney,1/12/12
Eufaula,10/25/11
Gurley,10/19/11
Arley,12/17/11
Chelsea,10/10/11
Double Springs,10/10/11
Arley,12/17/11
Jacksonville,10/10/11
Athens (Hwy 72 W),10/10/11
Albertville,11/14/14
Hoover,10/10/11
Muscle Shoals,8/7/11
Doha (Qatar),7/17/11
Huntsville,8/7/11
Madison,8/7/11
Maylene,7/4/11
Baldwin County,7/4/11
Perdue Hill,6/2/17
Monrovia,6/12/11
Lincoln,5/29/11
Mobile,5/29/11
Muscle Shoals,5/29/11
Anniston,5/29/12
Huntsville,5/12/11
Fort Payne,5/2/11
Athens-East Limestone,5/2/11
Boilgee,3/13/12
Harvest,1/31/11
Mobile,1/31/11
Seminole,3/13/12
Alabaster,1/5/11
Eufaula,1/5/11
Huntsvile,1/5/11
Huntsville,1/5/11
Oxford,11/21/10
Gadsden,7/4/11
Bessemer,11/21/10
Cullman,11/21/10
Foley,11/21/10
Daphne,11/21/10
Birmingham,11/21/10
Montgomery,8/24/10
Troy to Montgomery,7/28/10
Florence,7/28/10
Brantley,7/28/10
Citronelle,7/28/10
Killen,7/19/10
Frankfort,7/19/10
Gadsden,7/19/10
Huntsville,7/10/10
Ardmore,7/6/10
Anniston,3/23/11
Saraland,4/11/14
Grant,6/3/10
McKenzie,4/13/10
Madison,1/5/11
Pine Level,2/14/10
Smiths Station,4/13/10
Deatsville,12/12/09
Birmingham,12/12/09
Danville,4/13/10
Dothan,2/14/10
Ozark,11/21/10
Huntsville,12/12/09
Dothan,12/12/09
Phenix City,12/12/09
Warrior,12/12/09
Birmingham,2/14/10
Franklin County,12/12/09
Tuscaloosa,12/12/09
Spanish Fort,8/27/09
Phenix city,8/27/09
McCalla,8/5/09
Semmes,8/5/09
Huntsville,8/5/09
Auburn,8/5/09
Bear Creek,2/10/12
Satsuma,4/13/10
Anniston,8/5/09
Jasper,6/9/09
Pell City,5/12/09
Montevallo,4/14/09
Andalusia,8/15/14
Tuscaloosa,3/19/09
Dothan,3/19/09
Rehobeth,3/19/09
Madison,3/19/09
North Mobile County,3/19/09
Sylvania,5/8/15
Birmingham,3/19/09
Huntsville,1/10/09
Citronelle,1/10/09
Anniston,1/10/09
Ashville,1/10/09
"Phenix City & Columbus,Ga",1/10/09
Tuscaloosa,1/10/09
Prattville,1/10/09
Fairview,1/10/09
Daphne,1/10/09
Mountain Brook,1/10/09
Montgomery,1/10/09
Gardendale,10/31/08
Auburn,10/31/08
Wellington,10/31/08
Pell City,12/12/09
Bay Minette,10/31/08
Eldridge,10/31/08
Leighton,10/31/08
Anniston,10/31/08
Sylacauga,10/31/08
Gadsden,10/31/08
Petersville,8/12/08
Scottsboro,8/12/08
Chelsea,8/12/08
Sylacauga,8/12/08
Sheffield,8/15/14
Gardendale,7/5/08
Adamsville,6/12/08
Birmingham,10/31/08
Dothan,10/31/08
Guntersville,8/12/08
Athens,6/12/08
Scottsboro,6/12/08
Madison,7/5/08
Addison,6/12/08
Saraland,6/12/08
Dothan,6/12/08
Gulf Shores,6/12/08
Bessemer (near),6/12/08
Birmingham,6/12/08
Tuscaloosa,10/31/08
Lanett,3/31/08
Borden Springs,3/31/08
Birmingham,3/31/08
Tuscaloosa,10/31/08
Dutton,3/4/08
Livingston,2/14/08
Florence,2/14/08
Valley,2/14/08
Auburn,2/14/08
Haleyville,2/14/08
Flat Rock,1/21/08
Birmingham,3/4/08
Madison,3/4/08
Madison,3/4/08
Dothan,3/4/08
Dora,1/21/08
Gardendale,3/4/08
Shelby,1/21/08
Huntsville,11/28/07
Mobile,11/28/07
Daphne,11/28/07
Gulf Shores,11/28/07
Gadsden,10/8/07
Gadsden,10/8/07
Jackson,6/3/10
Robertsdale,6/4/14
Birmingham,10/8/07
Montgomery,8/14/07
Millbrook,10/31/08
Birmingham,8/7/07
Fort Morgan,8/7/07
