date,city
Sinking Spring,7/23/15
Johnstown,7/23/15
Morrisville,7/17/15
Laurys Station,7/17/15
New Kensington,7/17/15
Chester Springs,7/17/15
Allison Park,7/17/15
Downingtown,7/10/15
Southampton,7/6/15
Martinsburg,4/20/17
Johnstown,7/6/15
Uniontown,7/6/15
Warrendale,7/10/15
Bethlehem,7/6/15
Hanover Township,7/6/15
Duncannon,7/6/15
Sharon,7/6/15
Hatboro,7/6/15
Freeland,7/10/15
Altoona,7/6/15
York,7/3/15
Lock Haven,7/3/15
Mckeesport,7/31/15
Walnutport,7/3/15
Northern Allegheny County,7/3/15
Philadelphia,7/3/15
Smithfield,6/24/15
York,6/24/15
Aspers,7/3/15
Philadelphia,6/24/15
Newmanstown,6/24/15
Nazareth,7/3/15
Neola,6/19/15
Bangor,6/19/15
New Castle,6/19/15
Mechanicsburg,6/15/15
Canonsburg,6/15/15
Bethlehem,6/15/15
Mountain Top,6/5/15
Norristown,11/12/15
Dauphin,6/5/15
Stahlstown,5/29/15
Warminster,5/29/15
Newtown,5/29/15
New Kensington,5/22/15
Lafayette Hill,5/22/15
Crum Lynne,5/13/15
Allentown,5/13/15
Mercersburg,5/13/15
Royersford,5/13/15
Bethlehem,5/8/15
North Huntingdon,5/8/15
Lewisburg,4/30/15
York,4/30/15
New Castle,4/30/15
York,4/30/15
Allentown,4/30/15
Ottsville,4/17/15
Solebury,4/17/15
Lake Ariel,4/17/15
Carrick,4/17/15
Pittsburgh,4/17/15
Mercersberg,4/17/15
New Castle,4/17/15
Etna,4/17/15
Mount Poccono,4/17/15
Waynesburg,4/8/15
Lansdale,4/8/15
Birdsboro,4/3/15
Pittsburgh,4/3/15
Philadelphia,3/26/15
Wallingford,3/26/15
Bethlehem,3/20/15
Wrightsville,3/20/15
Scotch Valley,3/20/15
State College,3/20/15
Coal Township,8/13/15
Hanover,3/20/15
Coal Township (Excelsior),3/13/15
Reading,3/13/15
Philadelphia,3/13/15
Easton,3/13/15
Easton,3/13/15
New Hope,3/13/15
Philadelphia,3/6/15
East Rochester,3/6/15
Carlisle,3/6/15
Chambersburg,3/6/15
Easton,3/6/15
Philadelphia,3/6/15
Somerset,2/20/15
Tarentum,2/12/15
Natrona Heights,2/12/15
Trucksville,2/12/15
Lock Haven,2/6/15
Lakeville,1/26/15
Waterfall,2/6/15
Rutledge,6/19/15
Bristol,1/26/15
Elizabethtown,1/16/15
Clifton Heights,1/16/15
York New Salem,1/26/15
Honey Brook,1/16/15
Easton,1/14/16
Drexel Hill,1/7/15
East Stroudsburg,1/7/15
McKean Twp.,1/7/15
Drexel Hill,1/7/15
York,1/7/15
Philadelphia,1/7/15
Nazareth,1/7/15
Philadelphia,1/7/15
New Castle,1/26/15
Bethel Park,12/22/14
Allentown,12/18/14
Stewartstown,12/18/14
Shenandoah,12/17/15
Geigertown,12/18/14
North Wales,12/18/14
Hatfield,1/16/15
Warminster,12/12/14
Gibsonia,12/12/14
Clearville,12/12/14
Levittown,12/12/14
Altoona,12/5/14
Reading,12/5/14
Tarentum,12/5/14
Northumberland,12/5/14
Conshohocken,12/5/14
Lehighton,12/5/14
Harrisburg,12/5/14
Altoona,11/26/14
Philadelphia,11/26/14
Monaca,11/26/14
Abington,11/26/14
Burgettstown,11/21/14
Allentown,11/21/14
Plymouth Meeting,11/14/14
Philadelphia,11/14/14
Harrisburg,11/14/14
Pittsburgh,11/14/14
Pittsburgh,11/14/14
Montgomeryville,11/14/14
Tunkhannock,11/14/14
East Stroudsburg,11/6/14
Allentown,11/6/14
Munhall,11/6/14
Hanover,11/6/14
West Chester,11/6/14
Wilkes Barre,11/6/14
Lansdale,11/6/14
Newtown,11/6/14
New Kensington,11/6/14
Glassport,11/6/14
Thorndale,11/6/14
Philadelphia (northeast part),11/6/14
Macungie,11/6/14
Sarver,11/6/14
Erie,11/6/14
Jonestown,11/6/14
Pittsburgh,11/6/14
Boalsburg,10/10/14
Quakertown,10/10/14
Boalsburg,10/10/14
Cranberry Township,10/10/14
Ephrata,1/9/15
Dickson city,10/10/14
Selinsgrove,10/10/14
Levittown,10/10/14
Churchville,11/14/14
Airville/Pequea,10/10/14
Monroeville,10/3/14
Philadelphia area,10/3/14
Willow Grove,10/3/14
Willow Street,11/6/14
