date,city
San Antonio,1/26/15
Austin,1/26/15
Henderson,1/26/15
Houston,1/26/15
Converse,1/26/15
Victoria,1/26/15
(Unspecified location),1/26/15
Desoto,1/16/15
Sanger,1/20/16
Bandera,1/9/15
College Station,1/9/15
Lexington,3/6/15
Spring,1/7/15
Austin,1/7/15
Hughes Springs,1/7/15
Hughes Springs,1/7/15
San Antonio,1/7/15
El Paso,1/7/15
San Antonio,1/7/15
Colleyville,1/7/15
Pearland,1/7/15
Baytown,1/7/15
San Antonio,1/7/15
Houston,1/7/15
Spring,12/18/14
College Station,12/18/14
Harlingen,12/18/14
San Antonio,12/18/14
Waco,12/18/14
Cedar Park,12/12/14
Porter,12/12/14
El Paso,5/22/15
Arlington,12/5/14
Kemah,12/5/14
Dallas,12/5/14
Brenham,12/5/14
Pearland,11/26/14
Spring,11/26/14
Nacogdoches,11/21/14
Houston,11/21/14
Riverside,11/21/14
Newark,11/26/14
San Antonio,12/5/14
Dallas,11/21/14
Allen,11/14/14
Houston,11/14/14
Woodlands,11/14/14
Edinburg,11/14/14
San Angelo,11/14/14
Spring,11/14/14
Humble,11/26/14
Holland,11/6/14
Sulphur Springs,11/6/14
San Marcos,12/22/14
Allen,11/6/14
Carrollton,12/5/14
Nacogdoches,11/6/14
Garland,11/6/14
Mineola,11/6/14
Rowlett,11/6/14
Houston,1/5/16
San Marcos,11/6/14
Cross Plains,11/14/14
San Antonio,11/6/14
Humble,11/6/14
Valley View,11/6/14
Cypress,11/6/14
Carrolltom,11/6/14
Bryan,11/6/14
Rio Hondo,3/20/15
Celina,11/14/14
Alvin,11/6/14
Galveston,11/6/14
Euless,11/6/14
Schulenburg,11/6/14
San Antonio,11/6/14
League City,11/6/14
Woodville,11/6/14
Richmond,10/10/14
Austin,11/14/14
Gainesville,10/10/14
Bryan,10/10/14
Galveston,10/10/14
Lubbock,10/10/14
Garland,10/10/14
Keller,10/10/14
Houston,10/10/14
Copperas Cove,10/10/14
Ferris,10/10/14
Spring,10/3/14
Granbury,11/6/14
Port Neches,10/3/14
Plano,10/3/14
Houston,10/3/14
Mansfield,10/3/14
Lubbock,10/3/14
Lubbock,10/3/14
Grand Prairie,10/3/14
Amarillo,10/3/14
Austin,9/25/14
Pinehurst,9/25/14
Galveston,9/25/14
Huntsville,11/6/14
Kingwood,10/3/14
Euless,9/25/14
Hillsboro,9/25/14
Monaville,9/25/14
Dallas,9/25/14
Amarillo (near),9/25/14
Katy,9/18/14
Haltom,9/18/14
Kemah,9/18/14
Austin,9/10/14
Lago Vista,9/10/14
Cedar Hill,9/10/14
Burleson,9/5/14
Fort Worth,9/5/14
Austin,3/13/15
Sulphur Springs,7/23/15
Eustace,9/5/14
Houston/Meyerland,8/31/14
Lago Vista,8/29/14
Atascocita,8/29/14
New Braunfels,8/29/14
Tyler,10/3/14
Port Neches,8/22/14
Morton,8/22/14
Menard,8/22/14
Round Rock,8/22/14
Borger,8/22/14
Houston,8/22/14
Austin,8/22/14
Austin,8/22/14
Pearland,8/15/14
Comfort,8/15/14
Cypress,8/15/14
McKinney,8/15/14
Katy/Fulshear,8/15/14
San Angelo,8/15/14
Allen,8/15/14
Allen,8/8/14
Amarillo,8/8/14
Port Neches,8/8/14
Cypress,8/8/14
Cleburne,8/8/14
Von Ormy,8/8/14
Fort Worth,8/8/14
Austin,8/8/14
Ricardo,8/1/14
College Station,8/1/14
Houston,8/1/14
Austin,8/1/14
Corpus Christi,7/26/14
Cedar Creek,8/8/14
Fort Worth,7/26/14
New Braunfels,7/26/14
Forney,7/20/14
Wichita Falls,7/20/14
Sugar Land,7/20/14
Sugar Land,7/20/14
Arlington,7/20/14
Houston,7/26/14
El Paso,8/13/15
Austin,7/20/14
Garland,7/20/14
Livingston,7/20/14
Conroe,7/26/14
Round Rock,7/20/14
Spring,7/20/14
Thorndale,7/20/14
Lago Vista,7/20/14
Austin,7/20/14
Quitman,7/20/14
Leander,7/20/14
Austin,7/20/14
San Marcos,7/20/14
McKinney,7/20/14
Mansfield,7/20/14
Spicewood,7/20/14
Katy,7/20/14
Austin,7/20/14
Garland,7/20/14
Pearland,7/20/14
Austin,7/20/14
Whitewright,7/20/14
Montgomery,7/20/14
Pearland,7/20/14
Wylie,7/20/14
Richmond,7/20/14
Austin,7/20/14
Nacogdoches,7/20/14
Montgomery,7/20/14
Bryan,7/20/14
Bastrop,7/20/14
Garland,7/20/14
Austin,7/11/14
Corpus Christi,10/10/14
Corpus Christi,7/11/14
Austin,7/11/14
"Rowlett, Sachse/Garland",7/11/14
Gun Barrel City,7/5/14
Houston,7/5/14
San Antonio,7/5/14
Katy,7/5/14
Katy,7/11/14
Mesquite,7/5/14
Mesquite,1/7/15
Round Rock,7/26/14
Bryan,7/5/14
Brownsville,1/16/15
Hurst,7/4/14
Frisco,7/4/14
Buda,6/27/14
Dallas,6/24/14
Denton,6/24/14
El Paso,6/24/14
Austin,6/27/14
Austin,6/27/14
San Antonio,6/24/14
Wichita Falls,6/20/14
Dallas,1/7/15
Wolfforth,6/24/14
Taylor,6/13/14
Unspecified location,6/13/14
Plano,6/13/14
Goldthwaite,6/27/14
Johnson City,6/13/14
Freeport,6/4/14
Vidor,6/4/14
Lufkin,6/4/14
Dickinson,6/4/14
Denton,6/4/14
San Antonio,6/4/14
Converse,6/4/14
St. Hedwig,6/4/14
Peaster,6/4/14
Round Rock,6/4/14
Allen,6/4/14
Fort Stockton (near),2/11/16
Cypress,6/4/14
Wichita Falls,6/4/14
Lampasas/Evant,6/4/14
Plano,9/18/14
Dallas (DFW Airport),6/4/14
Irving,5/8/14
Mckinney,5/8/14
Spring,5/8/14
Mission,5/8/14
Denton,5/2/14
Flower Mound,5/8/14
Frisco,5/2/14
Carrollton,6/4/14
Texarkana,6/4/14
Texarkana,5/2/14
Pantego,5/2/14
Maud,5/2/14
San Antonio,5/2/14
Memphis (north of),2/19/16
North Zulch,5/2/14
Port Arthur,4/24/14
Denton,4/18/14
Warren,4/18/14
El Paso,4/18/14
Houston (Katy area),4/11/14
Odessa,4/11/14
Waxahachie,1/16/15
Austin,4/11/14
Gun Barrel City,4/11/14
Paris,4/18/14
San Antonio,4/11/14
San Antonio,4/11/14
Mesquite,4/11/14
Austin,4/11/14
Spring,4/4/14
Houston,4/4/14
Spring,4/4/14
Corpus Christi,4/4/14
Arlington,3/27/14
Lewisville,3/21/14
Houston,4/11/14
Gun Barrel City,3/18/14
Plano,3/18/14
Texas City,3/18/14
Arlington,3/18/14
Kemah,3/18/14
San Angelo,3/18/14
Breckenridge,2/27/14
In flight (southern U.S.),12/18/14
Fritch,2/27/14
Houston,2/21/14
Houston,2/21/14
Dallas,2/21/14
Lake Ft Phantom,2/21/14
Plano,2/14/14
Hockley,2/14/14
,3/18/14
Scurry,1/30/14
"Omaha (Texas, not Nebraska)",2/7/14
Little Elm,1/30/14
Lubbock,2/7/14
San Marcos,1/30/14
Lewisville,1/30/14
Houston,1/30/14
New Braunfels,1/24/14
San Antonio,1/24/14
